"Year","Species","Metric.Tons","Pounds","LandedValue"
1975,"LAUNCE, AMERICAN SAND",23.1,51000,15683
1975,"LEATHERJACKETS",51.3,113000,14664
1975,"LINGCOD",4162.9,9177600,1184784
1975,"LOBSTER, AMERICAN",13698.4,30199500,51412975
1975,"LOBSTER, CALIFORNIA SPINY",91.4,201500,429298
1975,"LOBSTER, CARIBBEAN SPINY",3360.5,7408500,9863076
1975,"LOBSTER, SLIPPER",2.5,5600,5755
1975,"MACKEREL, ATLANTIC",1885.3,4156400,483887
1975,"MACKEREL, CHUB",130.2,287100,14924
1975,"MACKEREL, FRIGATE",9.4,20800,2774
1975,"MACKEREL, KING AND CERO",2922.2,6442300,2424150
1975,"MACKEREL, SPANISH",5177.8,11414900,1965533
1975,"MENHADEN",817982.7,1803324600,49366857
1975,"MOJARRAS",159.2,351000,42718
1975,"MOLLUSKS",1.5,3300,1181
1975,"MUDSUCKER, LONGJAW",3.5,7700,12037
1975,"MULLET, STRIPED (LIZA)",13891.5,30625200,4178696
1975,"MULLET, WHITE",382.7,843800,133759
1975,"MUSSEL, BLUE",470.2,1036500,342637
1975,"OCTOPUS",82.3,181500,37059
1975,"OPALEYE",1.2,2700,694
1975,"OYSTER, EASTERN",21499.4,47397500,37553735
1975,"OYSTER, OLYMPIA",10.1,22200,131962
1975,"OYSTER, PACIFIC",2633.9,5806600,7299034
1975,"PADDLEFISH",0.2,500,54
1975,"PERCH, WHITE",588.9,1298200,275928
1975,"PERCH, YELLOW",19.1,42000,6954
1975,"PERIWINKLES",14.7,32300,31030
1975,"PERMIT",97,213900,42888
1975,"PIGFISH",69.4,152900,14127
1975,"POLLOCK",9493.6,20929600,2488257
1975,"POLLOCK, WALLEYE",20.8,45900,3557
1975,"POMPANO, FLORIDA",660.6,1456300,1584614
1975,"POUT, OCEAN",2.2,4900,649
1975,"PUFFER, NOTHERN",2.6,5700,2325
1975,"RATFISH SPOTTED",0.3,600,6
1975,"REDFISH, ACADIAN",14544.1,32064000,3304924
1975,"ROCKFISH, PACIFIC OCEAN PERCH",1767.4,3896500,401215
1975,"ROCKFISHES",15857,34958300,4416268
1975,"RUNNER, BLUE",787.5,1736100,175024
1975,"SABLEFISH",8744.5,19278200,2615140
1975,"SACRAMENTO BLACKFISH",95.9,211400,64376
1975,"SALMON, ATLANTIC",0.1,300,342
1975,"SALMON, CHINOOK",13504,29771000,25578046
1975,"SALMON, CHUM",14996.3,33060900,12479151
1975,"SALMON, COHO",12974.6,28603900,22200823
1975,"SALMON, PINK",26422.6,58251300,20011798
1975,"SALMON, SOCKEYE",23730.5,52316300,26771984
1975,"SAND PERCH",113.7,250600,54099
1975,"SANDWORMS",376.7,830400,975408
1975,"SARDINE, PACIFIC",2.4,5300,303
1975,"SARDINE, SPANISH",117.4,258800,25592
1975,"SAWFISH, SMALLTOOTH",0,100,10
1975,"SCADS",315.8,696300,104512
1975,"SCALLOP, BAY",746.8,1646500,3402086
1975,"SCALLOP, CALICO",903.7,1992300,1249510
1975,"SCALLOP, SEA",4423.3,9751600,17912143
1975,"SCALLOP, WEATHERVANE",140.7,310100,421685
1975,"SCALLOPS",0.5,1200,164
1975,"SCULPINS",78.7,173500,71075
1975,"SCUPS OR PORGIES",7783.9,17160400,3627271
1975,"SEA BASS, BLACK",2337.1,5152400,1609120
1975,"SEA BASS, GIANT",26.9,59300,24712
1975,"SEA CATFISHES",132.9,292900,24961
1975,"SEA URCHINS",3451.5,7609100,617359
1975,"SEABASS, WHITE",536.3,1182400,663997
1975,"SEAROBINS",73.8,162800,6874
1975,"SEATROUT, SAND",1176.2,2593000,267939
1975,"SEATROUT, SPOTTED",3418.2,7535700,2931700
1975,"SEAWEED, IRISH MOSS",1691.9,3730000,149200
1975,"SEAWEED, KELP",156133.5,344212000,5918298
1975,"SHAD, AMERICAN",1331.7,2935800,832593
1975,"SHAD, GIZZARD",200.7,442400,8348
1975,"SHAD, HICKORY",34.8,76700,13467
1975,"SHARK, DOGFISH",664.7,1465500,83490
1975,"SHARK, SOUPFIN",0.4,900,188
1975,"SHARKS",367.4,809900,139462
1975,"SHEEPHEAD, CALIFORNIA",2.8,6100,1098
1975,"SHEEPSHEAD",489.5,1079200,118571
1975,"SHELLFISH",15.6,34500,3664
1975,"SHRIMP, BAY",72.7,160300,235550
1975,"SHRIMP, BRINE",820,1807800,330477
1975,"SHRIMP, FW ",0.4,900,420
1975,"SHRIMP, GHOST",8.8,19500,30265
1975,"SHRIMP, MARINE, OTHER",93741.7,206662900,211707228
1975,"SHRIMP, OCEAN",17651.5,38914600,5067348
1975,"SHRIMP, PENAEID",44989.8,99184600,8299761
1975,"SILVERSIDES",35.6,78500,28010
1975,"SKATES",217.7,480000,45642
1975,"SMELT, EULACHON",1007.3,2220600,180269
1975,"SMELT, RAINBOW",57.2,126200,42038
1975,"SMELTS",333.8,735800,101550
1975,"SNAILS (CONCHS)",849.3,1872300,373547
1975,"SNAPPER, GRAY",272.3,600400,228260
1975,"SNAPPER, LANE",18.7,41200,18021
1975,"SNAPPER, MUTTON",180,396800,232324
1975,"SNAPPER, RED",3852.9,8494100,6349899
1975,"SNAPPER, VERMILION",248.1,546900,358006
1975,"SNAPPER, YELLOWTAIL",361.8,797700,543190
1975,"SNAPPERS",14.8,32700,26073
1975,"SOLE, DOVER",13066.8,28807100,3193349
1975,"SOLE, ENGLISH",4228,9321000,1554767
1975,"SOLE, PETRALE",4208.9,9279000,2174657
1975,"SOLE, REX",1341.2,2956800,527102
1975,"SOLE, SAND",407.6,898600,184943
1975,"SOLES",627,1382300,189238
1975,"SPADEFISHES",4.1,9000,389
1975,"SPONGE, GRASS",1.9,4200,13466
1975,"SPONGE, SHEEPSWOOL",6.3,13900,112593
1975,"SPONGE, YELLOW",2,4400,12572
1975,"SPOT",5875.1,12952200,1601945
1975,"SQUIDS",12740.5,28087700,1669708
1975,"STURGEONS",371.1,818100,264527
1975,"SUCKERS",2.2,4900,778
1975,"SUNFISHES",6.3,13800,1348
1975,"SURFPERCHES",51.7,114000,40057
1975,"SWORDFISH",2476.1,5458900,7231683
1975,"TAUTOG",118.2,260600,21042
1975,"TILAPIAS",589.4,1299500,158443
1975,"TILEFISH, GOLDEN",791.7,1745400,589826
1975,"TOMCOD, ATLANTIC",0.1,300,30
1975,"TOMCOD, PACIFIC",1.2,2700,101
1975,"TRIPLETAIL",2.1,4700,448
1975,"TROUT, RAINBOW",327,721000,907319
1975,"TUNA, ALBACORE",22288.2,49136500,16270995
1975,"TUNA, BIGEYE",174.9,385500,96367
1975,"TUNA, BLUEFIN",2216.8,4887100,1788454
1975,"TUNA, BLUEFIN PACIFIC",7421.2,16360800,4014816
1975,"TUNA, LITTLE TUNNY",2.3,5000,517
1975,"TUNA, SKIPJACK",33796,74506600,17157021
1975,"TUNA, YELLOWFIN",109051.3,240414600,63105253
1975,"TUNAS",1.2,2600,1226
1975,"TURTLE, GREEN SEA",0,100,27
1975,"TURTLE, SLIDERS",0.3,600,55
1975,"TURTLE, SNAPPING",188.1,414600,144650
1975,"TURTLE, SOFT-SHELL",28.1,61900,10830
1975,"TURTLE, TERRAPIN",5.2,11400,8709
1975,"TURTLES",1,2300,242
1975,"WAHOO",8.4,18600,7467
1975,"WEAKFISH",8318.9,18339900,2436879
1975,"WHITEFISH, OCEAN",4.4,9600,2851
1975,"WOLFFISH, ATLANTIC",365.1,804900,66171
1975,"YELLOWTAIL JACK",95.4,210300,47335
1976,"ABALONES",157.3,346700,1454133
1976,"ALEWIFE",6582.1,14510800,631271
1976,"AMBERJACK",73.6,162200,17430
1976,"ANCHOVIES",119529.2,263514100,6628111
1976,"ANGELFISHES",5.5,12100,1079
1976,"ARCTIC CHAR",4.6,10100,2537
1976,"BALLYHOO",119.4,263200,80816
1976,"BARRACUDAS",74.8,164900,67288
1976,"BASS, STRIPED",2965.6,6538000,3796963
1976,"BLOODWORMS",241.5,532500,1255852
1976,"BLUEFISH",4818,10621800,1127926
1976,"BONITO, ATLANTIC",86.3,190200,31361
1976,"BONITO, PACIFIC",4035.6,8896800,1223306
1976,"BOWFIN",4.3,9500,267
1976,"BUFFALOFISHES",506.1,1115700,154638
1976,"BUTTERFISH",1400.8,3088300,870910
1976,"CABEZON",8.6,19000,2289
1976,"CARP, COMMON",278,612900,36149
1976,"CARPS AND MINNOWS",16.6,36600,10992
1976,"CATFISHES & BULLHEADS",8980.6,19798700,6039095
1976,"CLAM, ATLANTIC JACKKNIFE",1.8,3900,2156
1976,"CLAM, ATLANTIC SURF",22298.1,49158500,23366327
1976,"CLAM, BUTTER",26.4,58300,23837
1976,"CLAM, MANILA",126,277800,257828
1976,"CLAM, OCEAN QUAHOG",2540.6,5601100,1616871
1976,"CLAM, PACIFIC GEODUCK",803.2,1770800,937830
1976,"CLAM, PACIFIC LITTLENECK",62.1,137000,116184
1976,"CLAM, PACIFIC RAZOR",67.9,149800,283978
1976,"CLAM, QUAHOG",6703.5,14778500,25355402
1976,"CLAM, SOFTSHELL",4747.7,10466700,12332177
1976,"CLAMS OR BIVALVES",58.2,128400,43716
1976,"COBIA",70.6,155700,32039
1976,"COCKLE, NUTTALL",0,100,52
1976,"COD, ATLANTIC",25415.1,56030100,14625769
1976,"COD, PACIFIC",5869.7,12940300,1720845
1976,"CRAB, ATLANTIC ROCK",644.5,1420800,129568
1976,"CRAB, BLUE",52360.3,115433500,23561522
1976,"CRAB, BLUE, SOFT AND PEELER",1142.4,2518500,1917853
1976,"CRAB, DEEPSEA RED",658.5,1451700,415862
1976,"CRAB, DUNGENESS",15623.7,34444100,20756655
1976,"CRAB, FLORIDA STONE CLAWS",1125.6,2481400,2228309
1976,"CRAB, GREEN",1.6,3600,630
1976,"CRAB, HORSESHOE",926.7,2043100,28524
1976,"CRAB, JONAH",343.4,757100,150655
1976,"CRAB, KING",48035.6,105899200,68688972
1976,"CRAB, RED ROCK",556.9,1227700,341948
1976,"CRAB, SNOW/TANNER",36637.5,80771000,16166215
1976,"CRABS ",18.4,40600,21296
1976,"CRAPPIE",5,11000,1782
1976,"CRAYFISHES OR CRAWFISHES",1127.8,2486300,991282
1976,"CROAKER, ATLANTIC",14069.8,31018300,3740704
1976,"CROAKER, PACIFIC WHITE",235,518004,98934
1976,"CUNNER",0.1,200,13
1976,"CUSK",1269,2797700,488393
1976,"DOLLY VARDEN",0,100,28
1976,"DOLPHINFISH",56.2,123800,37904
1976,"DRUM, BLACK",1338.8,2951600,606622
1976,"DRUM, FRESHWATER",119.9,264400,28239
1976,"DRUM, RED",2545.2,5611220,1809141
1976,"EEL, AMERICAN",1116.3,2461100,1030112
1976,"EEL, CONGER",23.1,50900,6050
1976,"EEL, MORAYS",0,100,5
1976,"EELS",0.4,900,100
1976,"FINFISHES, GROUNDFISHES, OTHER",131,288700,31754
1976,"FINFISHES, UNC BAIT AND ANIMAL FOOD",68623.6,151287613,4305465
1976,"FINFISHES, UNC FOR FOOD",2600.1,5732200,1366179
1976,"FINFISHES, UNC GENERAL",6,13150,1362
1976,"FINFISHES, UNC SPAWN",1.9,4100,960
1976,"FLATFISH",7530.8,16602300,5031809
1976,"FLOUNDER, ARROWTOOTH",85.7,188900,13970
1976,"FLOUNDER, PACIFIC, SANDDAB",735.1,1620700,320638
1976,"FLOUNDER, SUMMER",10768.8,23741000,10702110
1976,"FLOUNDER, WINDOWPANE",2084,4594400,1147576
1976,"FLOUNDER, WINTER",7178.5,15825700,5510198
1976,"FLOUNDER, WITCH",1885.7,4157200,2056797
1976,"FLOUNDER, YELLOWTAIL",17224.3,37972700,15565526
1976,"FLOUNDER,ATLANTIC,PLAICE",3548.3,7822500,2365264
1976,"FLYINGFISHES",44.5,98200,30920
1976,"FROGS",3.4,7500,6475
1976,"GARS",175.5,387000,52841
1976,"GOATFISHES",43.6,96100,36015
1976,"GOLDFISH",0.4,800,600
1976,"GOOSEFISH",862.9,1902300,602179
1976,"GRENADIERS",41.7,92000,5054
1976,"GROUPER, GOLIATH",115.2,254000,43905
1976,"GROUPER, WARSAW",79.2,174500,50590
1976,"GROUPERS",3587.2,7908300,3739569
1976,"GRUNTS",106.2,234100,45737
1976,"HADDOCK",5804.7,12797000,5566919
1976,"HAKE, PACIFIC (WHITING)",1923.2,4239900,77459
1976,"HAKE, RED",2256.2,4974100,415683
1976,"HAKE, SILVER",21630,47685400,3981051
1976,"HAKE, WHITE",4132.1,9109700,1195694
1976,"HALFMOON",11.9,26200,7433
1976,"HALIBUT, ATLANTIC",63.1,139100,173829
1976,"HALIBUT, CALIFORNIA",285.1,628500,536325
1976,"HALIBUT, PACIFIC",8230.7,18145500,21810825
1976,"HARVESTFISH",17.4,38400,10270
1976,"HERRING, ATLANTIC",50130.3,110517200,4360442
1976,"HERRING, ATLANTIC THREAD",8193.7,18063800,748836
1976,"HERRING, PACIFIC",19716.1,43466100,3869265
1976,"HERRING, PACIFIC, ROE ON KELP",354.2,780800,377514
1976,"HOGCHOKER",0,100,2
1976,"HOGFISH",7.1,15700,5655
1976,"INCONNU",0,100,24
1976,"JACK MACKEREL",20363.2,44892700,2080329
1976,"JACK, CREVALLE",810.9,1787700,146659
1976,"KING WHITING",800.4,1764600,324901
1976,"LADYFISH",1206.8,2660600,128270
1976,"LAMPREY, SEA",0.4,800,72
1976,"LAUNCE, AMERICAN SAND",27.7,61100,16058
1976,"LEATHERJACKETS",48.2,106200,16108
1976,"LINGCOD",3553,7833000,1094365
1976,"LOBSTER, AMERICAN",14280,31481600,51913288
1976,"LOBSTER, CALIFORNIA SPINY",132.7,292600,663103
1976,"LOBSTER, CARIBBEAN SPINY",2424.7,5345600,8586312
1976,"LOBSTER, SLIPPER",4.9,10900,11328
1976,"MACKEREL, ATLANTIC",2459.1,5421400,655309
1976,"MACKEREL, CHUB",161.8,356600,19659
1976,"MACKEREL, FRIGATE",0.1,300,94
1976,"MACKEREL, KING AND CERO",3541.8,7808200,3553768
1976,"MACKEREL, SPANISH",8187,18049100,3264691
1976,"MENHADEN",925167.5,2039624300,67195735
1976,"MOJARRAS",117.9,259900,34252
1976,"MOLLUSKS",0.3,600,690
1976,"MUDSUCKER, LONGJAW",3.2,7100,9639
1976,"MULLET, STRIPED (LIZA)",11881,26192900,3891519
1976,"MULLET, WHITE",472.9,1042500,178887
1976,"MUSSEL, BLUE",779.9,1719300,527771
1976,"OCTOPUS",51.9,114400,29074
1976,"OPALEYE",0.3,600,206
1976,"OYSTER, EASTERN",21777.6,48011000,46024468
1976,"OYSTER, OLYMPIA",14.2,31300,213543
1976,"OYSTER, PACIFIC",2882.2,6354000,8122539
1976,"PADDLEFISH",0.6,1300,128
1976,"PERCH, WHITE",461.8,1018000,252751
1976,"PERCH, YELLOW",16.2,35800,7195
1976,"PERIWINKLES",17.4,38300,35770
1976,"PERMIT",76.5,168600,44535
1976,"PIGFISH",28.2,62100,5915
1976,"POLLOCK",10800.1,23809800,3195299
1976,"POLLOCK, WALLEYE",228.4,503500,89384
1976,"POMPANO, FLORIDA",684.7,1509500,1972103
1976,"POUT, OCEAN",461,1016400,79848
1976,"PUFFER, NOTHERN",7.3,16200,9434
1976,"REDFISH, ACADIAN",14580.2,32143600,4396047
1976,"ROCKFISH, PACIFIC OCEAN PERCH",2430.6,5358500,632344
1976,"ROCKFISHES",20083.6,44276400,6256194
1976,"RUNNER, BLUE",547.6,1207200,136797
1976,"SABLEFISH",7977.5,17587300,2292648
1976,"SACRAMENTO BLACKFISH",28.3,62500,18749
1976,"SALMON, ATLANTIC",0,100,99
1976,"SALMON, CHINOOK",13648.3,30089100,36790141
1976,"SALMON, CHUM",25771.3,56815300,26735299
1976,"SALMON, COHO",16820.1,37081500,38690649
1976,"SALMON, PACIFIC",5.9,13000,17766
1976,"SALMON, PINK",46462.8,102431800,34883560
1976,"SALMON, SOCKEYE",37947.8,83659800,53862494
1976,"SAND PERCH",128,282200,67852
1976,"SANDWORMS",345.2,761000,897543
1976,"SARDINE, PACIFIC",7.3,16200,687
1976,"SARDINE, SPANISH",660.3,1455700,118997
1976,"SAWFISH, SMALLTOOTH",0,100,10
1976,"SCADS",350.4,772500,115265
1976,"SCALLOP, BAY",721.4,1590400,3007634
1976,"SCALLOP, CALICO",1029.1,2268800,1621477
1976,"SCALLOP, SEA",8885.3,19588600,34572259
1976,"SCALLOP, WEATHERVANE",120.1,264700,412678
1976,"SCULPINS",78.7,173500,73943
1976,"SCUPS OR PORGIES",7569.9,16688600,3557071
1976,"SEA BASS, BLACK",1922.8,4238900,1505867
1976,"SEA BASS, GIANT",25.5,56300,25270
1976,"SEA CATFISHES",127.6,281400,28085
1976,"SEA URCHINS",5754.3,12686000,1155833
1976,"SEABASS, WHITE",480.2,1058700,670768
1976,"SEAROBINS",50.1,110400,6141
1976,"SEATROUT, SAND",802.7,1769700,225919
1976,"SEATROUT, SPOTTED",3232.6,7126600,3150739
1976,"SEAWEED, IRISH MOSS",2358.7,5200000,208000
1976,"SEAWEED, KELP",143673.7,316742960,4865172
1976,"SHAD, AMERICAN",1174,2588300,828397
1976,"SHAD, GIZZARD",192.7,424800,8389
1976,"SHAD, HICKORY",12,26400,3886
1976,"SHARK, DOGFISH",3190.8,7034400,361678
1976,"SHARK, SOUPFIN",1.4,3000,747
1976,"SHARKS",530.8,1170094,236358
1976,"SHEEPHEAD, CALIFORNIA",3.9,8500,1807
1976,"SHEEPSHEAD",560.4,1235500,145845
1976,"SHELLFISH",6.7,14800,3318
1976,"SHRIMP, BAY",45.2,99700,184801
1976,"SHRIMP, BRINE",245.6,541510,865496
1976,"SHRIMP, GHOST",15.2,33500,40414
1976,"SHRIMP, MARINE, OTHER",108196.1,238529100,310892179
1976,"SHRIMP, OCEAN",17382.7,38321800,7332489
1976,"SHRIMP, PENAEID",73407.4,161834000,14402470
1976,"SILVERSIDES",30.5,67200,25222
1976,"SKATES",331.5,730800,64055
1976,"SMELT, EULACHON",1388.5,3061000,198331
1976,"SMELT, RAINBOW",51.2,112900,40382
1976,"SMELTS",328.6,724400,103605
1976,"SNAILS (CONCHS)",568.9,1254200,310922
1976,"SNAPPER, GRAY",311.6,686900,261113
1976,"SNAPPER, LANE",25.1,55400,26256
1976,"SNAPPER, MUTTON",162.8,358800,251713
1976,"SNAPPER, RED",3478.8,7669300,6633317
1976,"SNAPPER, VERMILION",219.5,483900,387197
1976,"SNAPPER, YELLOWTAIL",443.5,977700,749835
1976,"SNAPPERS",10.2,22400,23888
1976,"SOLE, C-O",1,2300,290
1976,"SOLE, DOVER",13877.7,30594800,4113773
1976,"SOLE, ENGLISH",5352.8,11800800,1967434
1976,"SOLE, PETRALE",3199.1,7052700,1824783
1976,"SOLE, REX",1573.8,3469500,636903
1976,"SOLE, ROCK",6,13300,2769
1976,"SOLE, SAND",616.7,1359500,276823
1976,"SOLES",882.6,1945700,297252
1976,"SPADEFISHES",3.6,7900,444
1976,"SPONGE, GRASS",2.1,4600,12076
1976,"SPONGE, SHEEPSWOOL",5,11100,94564
1976,"SPONGE, YELLOW",2.7,5900,18314
1976,"SPOT",2528.6,5574600,882215
1976,"SQUIDS",13083.3,28843500,2351940
1976,"STURGEONS",532.9,1174900,459778
1976,"SUCKERS",4.9,10800,3168
1976,"SUNFISHES",2.5,5500,715
1976,"SURFPERCHES",105.1,231600,69386
1976,"SWORDFISH",1965.2,4332400,6306729
1976,"TAUTOG",119.5,263500,24273
1976,"TILAPIAS",836.4,1844000,270578
1976,"TILEFISH, GOLDEN",1102.7,2431100,969195
1976,"TOMCOD, PACIFIC",1.5,3400,168
1976,"TRIPLETAIL",2.4,5300,911
1976,"TROUT, RAINBOW",312.5,688844,941412
1976,"TUNA, ALBACORE",18806,41459700,18991646
1976,"TUNA, BIGEYE",843.6,1859900,542442
1976,"TUNA, BLUEFIN",1838.4,4053000,1661884
1976,"TUNA, BLUEFIN PACIFIC",8522.9,18789500,5615866
1976,"TUNA, LITTLE TUNNY",5.5,12200,1268
1976,"TUNA, SKIPJACK",58472.4,128908227,34462435
1976,"TUNA, YELLOWFIN",128387.1,283042100,83695434
1976,"TUNAS",380.7,839360,85702
1976,"TURTLE, SNAPPING",39.5,87100,24863
1976,"TURTLE, SOFT-SHELL",28.5,62800,10861
1976,"TURTLE, TERRAPIN",2.7,5900,4976
1976,"TURTLES",0.3,700,65
1976,"WAHOO",8.1,17900,6102
1976,"WALLEYE",0.4,900,135
1976,"WEAKFISH",9469.4,20876300,2653541
1976,"WHITEFISH, OCEAN",7.1,15600,3866
1976,"WOLF-EEL",0.1,300,285
1976,"WOLFFISH, ATLANTIC",474.9,1047000,96366
1976,"YELLOWTAIL JACK",215.9,475900,105752
1977,"ABALONES",131.4,289680,1402782
1977,"ALEWIFE",6427.3,14169600,642938
1977,"AMBERJACK",89.4,197100,23044
1977,"ANCHOVIES",101275,223270900,5131531
1977,"ANGELFISHES",4.1,9100,869
1977,"ARCTIC CHAR",1.7,3800,1136
1977,"BALLYHOO",143.8,317100,106308
1977,"BARRACUDAS",36.7,80800,37651
1977,"BASS, STRIPED",2503.5,5519300,3820802
1977,"BLOODWORMS",179.9,396600,1313987
1977,"BLUEFISH",5224.8,11518700,1301115
1977,"BONITO, ATLANTIC",223.4,492400,96046
1977,"BONITO, PACIFIC",10227.6,22547800,4358236
1977,"BOWFIN",13.2,29200,4238
1977,"BUFFALOFISHES",349,769400,117362
1977,"BUTTERFISH",1317.3,2904100,817064
1977,"CABEZON",5.4,12000,1757
1977,"CARP, COMMON",235.6,519400,28344
1977,"CATFISHES & BULLHEADS",10903.6,24038000,7698796
1977,"CLAM, ATLANTIC JACKKNIFE",2.9,6500,2386
1977,"CLAM, ATLANTIC SURF",23324.5,51421300,26734726
1977,"CLAM, BUTTER",59.8,131900,78481
1977,"CLAM, MANILA",122.3,269600,277433
1977,"CLAM, OCEAN QUAHOG",8486.6,18709600,5571557
1977,"CLAM, PACIFIC GEODUCK",1294.3,2853400,1582675
1977,"CLAM, PACIFIC LITTLENECK",70.1,154500,138110
1977,"CLAM, PACIFIC RAZOR",74.1,163400,342271
1977,"CLAM, QUAHOG",6411.4,14134600,26731903
1977,"CLAM, SOFTSHELL",4661,10275700,13116838
1977,"CLAMS OR BIVALVES",84.6,186500,113868
1977,"COBIA",52.5,115800,28699
1977,"COCKLE, NUTTALL",0.3,700,526
1977,"COD, ATLANTIC",34881.8,76900500,17340558
1977,"COD, PACIFIC",4856.3,10706168,1704830
1977,"CRAB, ATLANTIC ROCK",786.4,1733800,184895
1977,"CRAB, BLUE",60614.4,133630400,28059553
1977,"CRAB, BLUE, SOFT AND PEELER",962.9,2122800,2595952
1977,"CRAB, DEEPSEA RED",146.6,323300,130206
1977,"CRAB, DUNGENESS",31597.9,69660800,31666984
1977,"CRAB, FLORIDA STONE CLAWS",1566.7,3453900,3070172
1977,"CRAB, GREEN",2,4400,880
1977,"CRAB, HORSESHOE",214.6,473000,7859
1977,"CRAB, JONAH",499.6,1101400,224961
1977,"CRAB, KING",44633.3,98398600,102028717
1977,"CRAB, RED ROCK",491.2,1082900,316204
1977,"CRAB, SNOW/TANNER",44662.8,98463600,35466112
1977,"CRABS ",1247.1,2749300,922279
1977,"CRAPPIE",1.2,2700,1384
1977,"CRAYFISHES OR CRAWFISHES",545.6,1202800,608193
1977,"CROAKER, ATLANTIC",15516,34206600,3858585
1977,"CROAKER, PACIFIC WHITE",266.9,588400,113233
1977,"CUNNER",0.4,800,80
1977,"CUSK",1255.6,2768100,463376
1977,"DOLPHINFISH",66.1,145700,52134
1977,"DRUM, BLACK",1044.3,2302200,515657
1977,"DRUM, FRESHWATER",58.9,129900,17146
1977,"DRUM, RED",1624.6,3581500,1331360
1977,"EEL, AMERICAN",953.2,2101400,1152834
1977,"EEL, CONGER",24.9,55000,8523
1977,"EEL, MORAYS",0,100,12
1977,"EELS",0,100,10
1977,"FINFISHES, GROUNDFISHES, OTHER",280.5,618500,98889
1977,"FINFISHES, UNC BAIT AND ANIMAL FOOD",21134.8,46593800,1136730
1977,"FINFISHES, UNC FOR FOOD",4065.7,8963200,3585636
1977,"FINFISHES, UNC GENERAL",35704.9,78715100,2381790
1977,"FINFISHES, UNC SPAWN",9.8,21700,4974
1977,"FLATFISH",7536.5,16614900,6236599
1977,"FLOUNDER, ARROWTOOTH",5.9,12900,1742
1977,"FLOUNDER, PACIFIC, SANDDAB",477.8,1053300,248306
1977,"FLOUNDER, SUMMER",8888.2,19595000,10193779
1977,"FLOUNDER, WINDOWPANE",1761,3882200,906938
1977,"FLOUNDER, WINTER",10520.2,23192900,8428746
1977,"FLOUNDER, WITCH",2524.8,5566100,2710108
1977,"FLOUNDER, YELLOWTAIL",16580.5,36553300,17124570
1977,"FLOUNDER,ATLANTIC,PLAICE",7152.4,15768200,4915853
1977,"FLOUNDERS, RIGHTEYE",2.9,6500,1804
1977,"FLYINGFISHES",38.1,84000,26908
1977,"FROGS",4.9,10900,11616
1977,"GARS",171.3,377600,61337
1977,"GOATFISHES",47.4,104600,42498
1977,"GOLDFISH",0.2,500,250
1977,"GOOSEFISH",1350.5,2977400,1039958
1977,"GRENADIERS",46.4,102300,6574
1977,"GROUPER, GOLIATH",123.9,273100,62994
1977,"GROUPER, WARSAW",92.9,204800,72714
1977,"GROUPERS",2979,6567500,3905134
1977,"GRUNTS",91.1,200800,34880
1977,"HADDOCK",12951.7,28553300,9322138
1977,"HAKE, PACIFIC (WHITING)",2122.5,4679300,126768
1977,"HAKE, RED",1755.4,3869900,349111
1977,"HAKE, SILVER",20554.6,45314600,4223733
1977,"HAKE, WHITE",5004.7,11033400,1411994
1977,"HALFMOON",18.5,40800,14978
1977,"HALIBUT, ATLANTIC",57.7,127100,170087
1977,"HALIBUT, CALIFORNIA",212.2,467900,460480
1977,"HALIBUT, PACIFIC",7852.1,17310800,16873809
1977,"HARVESTFISH",23.8,52400,9507
1977,"HERRING, ATLANTIC",50607.2,111568600,4963912
1977,"HERRING, ATLANTIC THREAD",2327.5,5131300,192398
1977,"HERRING, PACIFIC",22486.2,49573000,5832593
1977,"HERRING, PACIFIC, ROE ON KELP",314.6,693500,174390
1977,"HOGFISH",20.1,44300,16692
1977,"JACK MACKEREL",47615.1,104972200,5073745
1977,"JACK, CREVALLE",691.7,1524900,123938
1977,"KING WHITING",663.2,1462200,302344
1977,"LADYFISH",738.1,1627200,69670
1977,"LAMPREY, SEA",0.7,1500,208
1977,"LAUNCE, AMERICAN SAND",33.5,73800,23233
1977,"LEATHERJACKETS",36.4,80200,13245
1977,"LINGCOD",2673.9,5894900,1124780
1977,"LOBSTER, AMERICAN",14412.1,31772900,57868431
1977,"LOBSTER, CALIFORNIA SPINY",114.1,251600,606695
1977,"LOBSTER, CARIBBEAN SPINY",2877.7,6344100,10425448
1977,"LOBSTER, SLIPPER",13.5,29700,56094
1977,"MACKEREL, ATLANTIC",1380.5,3043500,547407
1977,"MACKEREL, CHUB",3317.9,7314700,336569
1977,"MACKEREL, KING AND CERO",4266.4,9405700,3791523
1977,"MACKEREL, SPANISH",6209.3,13689000,2516060
1977,"MENHADEN",809191.8,1783944200,67934823
1977,"MOJARRAS",142.2,313400,45323
1977,"MULLET, STRIPED (LIZA)",12233.5,26969900,4850947
1977,"MULLET, WHITE",302,665800,123915
1977,"MUSSEL, BLUE",1239.2,2731900,1002684
1977,"OCTOPUS",25.8,56800,16288
1977,"OPALEYE",0.8,1700,762
1977,"OYSTER, EASTERN",19446,42870700,46832090
1977,"OYSTER, OLYMPIA",5.7,12600,81476
1977,"OYSTER, PACIFIC",3270.2,7209400,10549535
1977,"PADDLEFISH",0,100,12
1977,"PERCH, WHITE",602.8,1329000,262028
1977,"PERCH, YELLOW",26.2,57800,9939
1977,"PERIWINKLES",8.8,19500,17767
1977,"PERMIT",35.2,77700,25793
