"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"Atlantic salmon - Salmo salar","Finland",2007,"Denmark",600236,154336,50,3086.72
"Atlantic salmon - Salmo salar","Finland",2007,"Finland",600236,701811,168,4177.44642857143
"Atlantic salmon - Salmo salar","Finland",2007,"Sweden",600236,62849,14,4489.21428571429
"Atlantic salmon - Salmo salar","Finland",2008,"Denmark",600236,113902,23,4952.26086956522
"Atlantic salmon - Salmo salar","Finland",2008,"Finland",600236,934780,243,3846.83127572016
"Atlantic salmon - Salmo salar","Finland",2009,"Denmark",600236,121357,26,4667.57692307692
"Atlantic salmon - Salmo salar","Finland",2009,"Finland",600236,1095885,249,4401.14457831325
"Atlantic salmon - Salmo salar","Finland",2009,"Sweden",600236,34516,7,4930.85714285714
"Atlantic salmon - Salmo salar","Finland",2010,"Denmark",600236,78980,23,3433.91304347826
"Atlantic salmon - Salmo salar","Finland",2010,"Finland",600236,875760,178,4920
"Atlantic salmon - Salmo salar","Finland",2010,"Sweden",600236,62572,11,5688.36363636364
"Atlantic salmon - Salmo salar","Finland",2011,"Denmark",600236,97042,21,4621.04761904762
"Atlantic salmon - Salmo salar","Finland",2011,"Finland",600236,1040049,190,5473.94210526316
"Atlantic salmon - Salmo salar","Finland",2011,"Sweden",600236,71401,15,4760.06666666667
"Atlantic salmon - Salmo salar","Finland",2012,"Denmark",600236,56862,10,5686.2
"Atlantic salmon - Salmo salar","Finland",2012,"Finland",600236,971250,278,3493.70503597122
"Atlantic salmon - Salmo salar","Finland",2012,"Sweden",600236,80070,13,6159.23076923077
"Atlantic salmon - Salmo salar","Finland",2013,"Finland",600236,894921,259,3455.29343629344
"Atlantic salmon - Salmo salar","France",2007,"France",600236,92937,3,30979
"Atlantic salmon - Salmo salar","France",2008,"France",600236,141740,5,28348
"Atlantic salmon - Salmo salar","France",2009,"France",600236,92338,3,30779.3333333333
"Atlantic salmon - Salmo salar","France",2010,"France",600236,1370221.42,38.5,35590.1667532468
"Atlantic salmon - Salmo salar","France",2011,"France",600236,103977,9,11553
"Atlantic salmon - Salmo salar","France",2012,"France",600236,237786,7,33969.4285714286
"Atlantic salmon - Salmo salar","France",2013,"France",600236,188281,6,31380.1666666667
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2007,"Germany (until 1990 former territory of the FRG)",600236,7420,4,1855
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2008,"Germany (until 1990 former territory of the FRG)",600236,14102,8,1762.75
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2009,"Germany (until 1990 former territory of the FRG)",600236,13830,3,4610
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2010,"Germany (until 1990 former territory of the FRG)",600236,4110,1,4110
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2011,"Germany (until 1990 former territory of the FRG)",600236,3085,1,3085
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2012,"Germany (until 1990 former territory of the FRG)",600236,7626,2,3813
"Atlantic salmon - Salmo salar","Germany (including ex-GDR from 1991)",2013,"Germany (until 1990 former territory of the FRG)",600236,2159,1,2159
"Atlantic salmon - Salmo salar","Latvia",2007,"Latvia",600236,30280,18,1682.22222222222
"Atlantic salmon - Salmo salar","Latvia",2008,"Latvia",600236,16764,6,2794
"Atlantic salmon - Salmo salar","Latvia",2009,"Latvia",600236,22345,9,2482.77777777778
"Atlantic salmon - Salmo salar","Latvia",2010,"Latvia",600236,10107,4,2526.75
"Atlantic salmon - Salmo salar","Latvia",2011,"Latvia",600236,13194,4,3298.5
"Atlantic salmon - Salmo salar","Latvia",2012,"Latvia",600236,15055,5,3011
"Atlantic salmon - Salmo salar","Latvia",2013,"Latvia",600236,16664,4,4166
"Atlantic salmon - Salmo salar","Lithuania",2007,"Lithuania",600236,372,1,372
"Atlantic salmon - Salmo salar","Lithuania",2008,"Lithuania",600236,2411,1,2411
"Atlantic salmon - Salmo salar","Lithuania",2009,"Lithuania",600236,2006,1,2006
"Atlantic salmon - Salmo salar","Lithuania",2010,"Lithuania",600236,1200,1,1200
"Atlantic salmon - Salmo salar","Lithuania",2012,"Lithuania",600236,2332,1,2332
"Atlantic salmon - Salmo salar","Norway",1995,"Norway",600236,3225688,535,6029.32336448598
"Atlantic salmon - Salmo salar","Norway",1996,"Norway",600236,3277975,536,6115.625
"Atlantic salmon - Salmo salar","Norway",1997,"Norway",600236,24606,8,3075.75
"Atlantic salmon - Salmo salar","Norway",1998,"Norway",600236,29968,11,2724.36363636364
"Atlantic salmon - Salmo salar","Norway",1999,"Norway",600236,15660,3,5220
"Atlantic salmon - Salmo salar","Norway",2007,"Norway",600236,42543,6,7090.5
"Atlantic salmon - Salmo salar","Norway",2008,"Norway",600236,43546,6,7257.66666666667
"Atlantic salmon - Salmo salar","Norway",2009,"Norway",600236,23702,3,7900.66666666667
"Atlantic salmon - Salmo salar","Norway",2011,"Norway",600236,70012,10,7001.2
"Atlantic salmon - Salmo salar","Poland",2010,"Poland",600236,265243,47,5643.46808510638
"Atlantic salmon - Salmo salar","Poland",2011,"Poland",600236,191871,34,5643.26470588235
"Atlantic salmon - Salmo salar","Poland",2012,"Poland",600236,209605,32,6550.15625
"Atlantic salmon - Salmo salar","Poland",2013,"Poland",600236,193485,31,6241.45161290323
"Atlantic salmon - Salmo salar","Spain",2008,"Spain",600236,6277,1,6277
"Atlantic salmon - Salmo salar","Spain",2011,"Spain",600236,36352,3,12117.3333333333
"Atlantic salmon - Salmo salar","Sweden",2007,"Denmark",600236,267403,75,3565.37333333333
"Atlantic salmon - Salmo salar","Sweden",2007,"Sweden",600236,736801,173,4258.96531791908
"Atlantic salmon - Salmo salar","Sweden",2008,"Sweden",600236,383284,102,3757.6862745098
"Atlantic salmon - Salmo salar","Sweden",2009,"Sweden",600236,587430,145,4051.24137931034
"Atlantic salmon - Salmo salar","Sweden",2010,"Poland",600236,39514,12,3292.83333333333
"Atlantic salmon - Salmo salar","Sweden",2010,"Sweden",600236,666224,150,4441.49333333333
"Atlantic salmon - Salmo salar","Sweden",2011,"Poland",600236,20495,3,6831.66666666667
"Atlantic salmon - Salmo salar","Sweden",2011,"Sweden",600236,843764,177,4767.02824858757
"Atlantic salmon - Salmo salar","Sweden",2012,"Denmark",600236,64774,9,7197.11111111111
"Atlantic salmon - Salmo salar","Sweden",2012,"Sweden",600236,895276,164,5459
"Atlantic salmon - Salmo salar","Sweden",2013,"Sweden",600236,142299,38,3744.71052631579
"Atlantic salmon - Salmo salar","Third countries",1992,"Denmark",600236,356799,132,2703.02272727273
"Atlantic salmon - Salmo salar","Third countries",1993,"Denmark",600236,418731,225,1861.02666666667
"Atlantic salmon - Salmo salar","Third countries",1994,"Denmark",600236,7772,3,2590.66666666667
"Atlantic salmon - Salmo salar","Third countries",1995,"Denmark",600236,18154,6,3025.66666666667
"Atlantic salmon - Salmo salar","Third countries",1996,"Denmark",600236,103344,47,2198.8085106383
"Atlantic salmon - Salmo salar","Third countries",1997,"Denmark",600236,40645,21,1935.47619047619
"Atlantic salmon - Salmo salar","Third countries",1998,"Denmark",600236,4391,2,2195.5
"Atlantic salmon - Salmo salar","Total",2005,"Latvia",600236,23945,12,1995.41666666667
"Atlantic salmon - Salmo salar","Total",2006,"Latvia",600236,27478,16,1717.375
"Atlantic salmon - Salmo salar","Total",2007,"Latvia",600236,30280,18,1682.22222222222
"Atlantic salmon - Salmo salar","Total",2008,"Latvia",600236,16764,6,2794
"Atlantic salmon - Salmo salar","Total",2009,"Latvia",600236,22345,9,2482.77777777778
"Atlantic salmon - Salmo salar","Total",2010,"Latvia",600236,10107,4,2526.75
"Atlantic salmon - Salmo salar","Total",2011,"Latvia",600236,13194,4,3298.5
"Atlantic salmon - Salmo salar","Total",2012,"Latvia",600236,15055,5,3011
"Atlantic salmon - Salmo salar","Total",2013,"Latvia",600236,16664,4,4166
"Atlantic salmon - Salmo salar","United Kingdom",2007,"United Kingdom",600236,93489,7,13355.5714285714
"Atlantic salmon - Salmo salar","United Kingdom",2008,"United Kingdom",600236,51616,4,12904
"Atlantic salmon - Salmo salar","United Kingdom",2011,"United Kingdom",600236,59220,8,7402.5
"Atlantic salmon - Salmo salar","United Kingdom",2012,"United Kingdom",600236,54427,5,10885.4
"Atlantic salmon - Salmo salar","United Kingdom",2013,"France",600236,5782,1,5782
"Atlantic salmon - Salmo salar","United Kingdom",2013,"United Kingdom",600236,34007,4,8501.75
"Atlantic saury - Scomberesox saurus","Portugal",2010,"Portugal",601084,456.7,0.1,4567
"Atlantic saury - Scomberesox saurus","Portugal",2013,"Portugal",601084,572,1,572
"Atlantic saury - Scomberesox saurus","Spain",2007,"Spain",601084,2809498,2787,1008.0724793685
"Atlantic saury - Scomberesox saurus","Spain",2008,"Spain",601084,922267,2449,376.589220089833
"Atlantic saury - Scomberesox saurus","Spain",2009,"Spain",601084,690080,726,950.523415977961
"Atlantic saury - Scomberesox saurus","Spain",2010,"Spain",601084,543504,423,1284.87943262411
"Atlantic saury - Scomberesox saurus","Spain",2011,"Spain",601084,1266498,947,1337.37909186906
"Atlantic saury - Scomberesox saurus","Spain",2012,"Spain",601084,1289218,2244,574.517825311943
"Atlantic saury - Scomberesox saurus","Spain",2013,"Spain",601084,236726,396,597.792929292929
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2007,"Germany (until 1990 former territory of the FRG)",500495,3513,4,878.25
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2008,"Germany (until 1990 former territory of the FRG)",500495,6517,5,1303.4
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2009,"Germany (until 1990 former territory of the FRG)",500495,3353,2,1676.5
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2010,"Germany (until 1990 former territory of the FRG)",500495,1671,2,835.5
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2011,"Germany (until 1990 former territory of the FRG)",500495,3101,2,1550.5
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2012,"Germany (until 1990 former territory of the FRG)",500495,3684,4,921
"Atlantic searobins - Prionotus spp","Germany (including ex-GDR from 1991)",2013,"Germany (until 1990 former territory of the FRG)",500495,3230,3,1076.66666666667
"Atlantic thornyhead - Trachyscorpia cristulata","France",2007,"France",604011,58441,12,4870.08333333333
"Atlantic thornyhead - Trachyscorpia cristulata","France",2008,"France",604011,35100,6,5850
"Atlantic thornyhead - Trachyscorpia cristulata","France",2009,"France",604011,39697,7,5671
"Atlantic thornyhead - Trachyscorpia cristulata","France",2010,"France",604011,9385.76,0.8,11732.2
"Atlantic thornyhead - Trachyscorpia cristulata","France",2011,"France",604011,24649,3,8216.33333333333
"Atlantic thornyhead - Trachyscorpia cristulata","France",2012,"France",604011,33593,5,6718.6
"Atlantic thornyhead - Trachyscorpia cristulata","France",2013,"France",604011,17934,3,5978
"Atlantic white marlin - Tetrapturus albidus","France",2008,"France",600219,4415,1,4415
"Atlantic white marlin - Tetrapturus albidus","Portugal",2008,"Spain",600219,59752,4,14938
"Atlantic white marlin - Tetrapturus albidus","Portugal",2009,"Portugal",600219,1118,1,1118
"Atlantic white marlin - Tetrapturus albidus","Portugal",2009,"Spain",600219,7000,2,3500
"Atlantic white marlin - Tetrapturus albidus","Portugal",2010,"Portugal",600219,868,0.4,2170
"Atlantic white marlin - Tetrapturus albidus","Portugal",2012,"Portugal",600219,39949,9,4438.77777777778
"Atlantic white marlin - Tetrapturus albidus","Portugal",2013,"Portugal",600219,30156,9,3350.66666666667
"Atlantic white marlin - Tetrapturus albidus","Spain",2008,"Spain",600219,1319,1,1319
"Atlantic white marlin - Tetrapturus albidus","Spain",2009,"Spain",600219,31250,9,3472.22222222222
"Atlantic white marlin - Tetrapturus albidus","Spain",2010,"Spain",600219,32213,11,2928.45454545455
"Atlantic white marlin - Tetrapturus albidus","Spain",2011,"Spain",600219,4667,5,933.4
"Atlantic white marlin - Tetrapturus albidus","Spain",2012,"Spain",600219,14765,7,2109.28571428571
"Atlantic white marlin - Tetrapturus albidus","Spain",2013,"Spain",600219,11985,5,2397
"Atlantic white marlin - Tetrapturus albidus","United Kingdom",2007,"Spain",600219,13600,9,1511.11111111111
"Atlantic wolffish - Anarhichas lupus","Belgium",2007,"Belgium",602501,179548,58,3095.65517241379
"Atlantic wolffish - Anarhichas lupus","Belgium",2008,"Belgium",602501,168456,57,2955.36842105263
"Atlantic wolffish - Anarhichas lupus","Belgium",2009,"Belgium",602501,123518,41,3012.63414634146
"Atlantic wolffish - Anarhichas lupus","Belgium",2010,"Belgium",602501,92102,29,3175.93103448276
"Atlantic wolffish - Anarhichas lupus","Belgium",2011,"Belgium",602501,86508,24,3604.5
"Atlantic wolffish - Anarhichas lupus","Belgium",2012,"Belgium",602501,105605,29,3641.55172413793
"Atlantic wolffish - Anarhichas lupus","Belgium",2013,"Belgium",602501,69521,20,3476.05
"Atlantic wolffish - Anarhichas lupus","Denmark",2003,"Iceland",602501,875,1,875
"Atlantic wolffish - Anarhichas lupus","Denmark",2006,"Iceland",602501,90235,53,1702.54716981132
"Atlantic wolffish - Anarhichas lupus","Denmark",2007,"Iceland",602501,61198,32,1912.4375
"Atlantic wolffish - Anarhichas lupus","Denmark",2007,"Sweden",602501,72226,15,4815.06666666667
"Atlantic wolffish - Anarhichas lupus","Denmark",2008,"Sweden",602501,91309,24,3804.54166666667
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1992,"Denmark",602501,377759,163,2317.53987730061
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1993,"Denmark",602501,251566,118,2131.91525423729
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1994,"Denmark",602501,182937,70,2613.38571428571
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1995,"Denmark",602501,24996,9,2777.33333333333
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1996,"Denmark",602501,13814,5,2762.8
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1997,"Denmark",602501,16922,6,2820.33333333333
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1998,"Denmark",602501,23994,8,2999.25
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1998,"Iceland",602501,11028425,11444,963.686211114995
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",1999,"Iceland",602501,12982541,13367,971.238198548665
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2000,"Iceland",602501,14766501,14454,1021.6203819012
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2000,"Norway",602501,381836,377,1012.8275862069
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2001,"Iceland",602501,17683385,16348,1081.684915586
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2001,"Norway",602501,575978,460,1252.12608695652
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2002,"Iceland",602501,16445847,12847,1280.13131470382
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2002,"Norway",602501,453666,346,1311.17341040462
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2003,"Iceland",602501,17256924,14955,1153.92337011033
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2003,"Norway",602501,394675,320,1233.359375
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2004,"Iceland",602501,12568398,11911,1055.19251112417
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2004,"Norway",602501,341446,247,1382.37246963563
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2005,"Iceland",602501,17282102,13607,1270.08907180128
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2005,"Norway",602501,294237,201,1463.86567164179
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2006,"Iceland",602501,18515687,14805,1250.63741979061
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2006,"Norway",602501,256710,179,1434.13407821229
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2007,"Iceland",602501,19465079,13793,1411.22881171609
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2007,"Norway",602501,211793,149,1421.42953020134
"Atlantic wolffish - Anarhichas lupus","European Free Trade Association (CH, IS, LI, NO)",2008,"Iceland",602501,14646501,12786,1145.5107930549
