Species,Year,Pounds,Tonnes..ConvertPounds.,LandedValue,ObservedPrice,FishingEntityName,FishingEntityID,TaxonKey
"FINFISHES, UNC SPAWN",1975,"2,700",1,584,476.8517078,USA,187,100139
"FINFISHES, UNC SPAWN",1978,0,0,"4,367",#DIV/0!,USA,187,100139
"FINFISHES, UNC SPAWN",1995,6,0,21,7716.179176,USA,187,100139
"FINFISHES, UNC SPAWN",2001,"3,761",2,"5,055",2963.139419,USA,187,100139
"FINFISHES, UNC SPAWN",1985,"47,300",21,"4,284",199.6744886,USA,187,100139
"FINFISHES, UNC SPAWN",1976,"4,100",2,960,516.2043212,USA,187,100139
"FINFISHES, UNC SPAWN",2002,"1,972",1,"2,715",3035.268975,USA,187,100139
"FINFISHES, UNC SPAWN",1993,"1,267",1,"1,003",1745.253741,USA,187,100139
"FINFISHES, UNC SPAWN",1987,700,0,303,954.2866492,USA,187,100139
"FINFISHES, UNC SPAWN",1971,"17,800",8,"2,574",318.8032937,USA,187,100139
"FINFISHES, UNC SPAWN",1999,60,0,29,1065.567601,USA,187,100139
"FINFISHES, UNC SPAWN",2000,44,0,44,2204.622622,USA,187,100139
FLATFISH,1963,"6,058,400","2,748","785,178",285.7224979,USA,187,300061
FLATFISH,2007,"13,183,054","5,980","5,185,286",867.1434416,USA,187,300061
FLATFISH,1966,"7,276,200","3,300","1,145,934",347.2076111,USA,187,300061
FLATFISH,1983,"2,965,483","1,345","1,530,219",1137.607406,USA,187,300061
FLATFISH,1965,"7,961,600","3,611","1,329,022",368.01547,USA,187,300061
FLATFISH,2000,"17,512,059","7,943","3,168,531",398.8917077,USA,187,300061
FLATFISH,1954,"7,687,344","3,487","918,438",263.3951585,USA,187,300061
FLATFISH,2005,"3,891,416","1,765","2,159,706",1223.548627,USA,187,300061
FLATFISH,2004,"3,219,881","1,461","1,810,288",1239.487384,USA,187,300061
FLATFISH,1952,"8,693,933","3,944","1,026,572",260.3199098,USA,187,300061
FLATFISH,1971,"8,635,400","3,917","1,708,345",436.141468,USA,187,300061
FLATFISH,1999,"29,480,996","13,372","4,862,860",363.6502363,USA,187,300061
FLATFISH,1998,"12,158,897","5,515","3,626,404",657.5310486,USA,187,300061
FLATFISH,1953,"8,013,329","3,635","918,377",252.6633699,USA,187,300061
FLATFISH,2003,"2,237,766","1,015","1,274,113",1255.242211,USA,187,300061
FLATFISH,1997,"21,423,119","9,717","3,819,593",393.068868,USA,187,300061
FLATFISH,1979,"4,961,824","2,251","1,559,103",692.7359261,USA,187,300061
FLATFISH,1958,"4,148,100","1,882","307,526",163.4432093,USA,187,300061
FLATFISH,1995,"27,225,379","12,349","4,933,667",399.5123035,USA,187,300061
FLATFISH,1985,"3,145,665","1,427","1,886,712",1322.292093,USA,187,300061
FLATFISH,1974,"16,441,100","7,458","3,580,074",480.0598578,USA,187,300061
FLATFISH,1975,"15,689,300","7,117","4,341,998",610.1270939,USA,187,300061
FLATFISH,1978,"5,757,144","2,611","1,437,066",550.3055356,USA,187,300061
FLATFISH,1972,"9,961,700","4,519","2,148,504",475.4851603,USA,187,300061
FLATFISH,1984,"3,076,326","1,395","1,473,120",1055.698803,USA,187,300061
FLATFISH,1976,"16,602,300","7,531","5,031,809",668.1748884,USA,187,300061
FLATFISH,1959,"5,181,281","2,350","446,077",189.8046922,USA,187,300061
FLATFISH,2006,"10,138,147","4,599","4,475,247",973.1789029,USA,187,300061
FLATFISH,1950,"8,534,066","3,871","916,573",236.7801667,USA,187,300061
FLATFISH,1991,"33,462,994","15,179","5,298,533",349.0801126,USA,187,300061
FLATFISH,1990,"23,964,334","10,870","4,741,219",436.1731339,USA,187,300061
FLATFISH,1996,"21,389,020","9,702","4,457,056",459.4005001,USA,187,300061
FLATFISH,1973,"12,008,200","5,447","2,837,854",521.0104034,USA,187,300061
FLATFISH,1951,"7,844,548","3,558","954,078",268.1329685,USA,187,300061
FLATFISH,1980,"4,353,140","1,975","1,406,983",712.5584177,USA,187,300061
FLATFISH,1969,"6,003,100","2,723","1,096,161",402.5622325,USA,187,300061
FLATFISH,1982,"3,080,570","1,397","1,711,213",1224.636639,USA,187,300061
FLATFISH,1987,"19,773,447","8,969","3,862,710",430.6693642,USA,187,300061
FLATFISH,1993,"34,553,999","15,673","5,931,969",378.4729243,USA,187,300061
FLATFISH,1957,"7,386,800","3,351","830,170",247.767851,USA,187,300061
FLATFISH,2009,"24,725,106","11,215","7,801,226",695.5990125,USA,187,300061
FLATFISH,1956,"8,065,761","3,659","872,812",238.5665878,USA,187,300061
FLATFISH,1988,"13,272,368","6,020","2,892,354",480.4379338,USA,187,300061
FLATFISH,1967,"8,638,800","3,918","1,299,808",331.7111313,USA,187,300061
FLATFISH,2002,"12,731,073","5,775","2,798,091",484.5416185,USA,187,300061
FLATFISH,1955,"7,967,471","3,614","782,504",216.5211546,USA,187,300061
FLATFISH,2001,"10,888,962","4,939","2,362,009",478.221751,USA,187,300061
FLATFISH,2010,"28,269,952","12,823","10,818,527",843.6791601,USA,187,300061
FLATFISH,1960,"9,445,375","4,284","1,438,749",335.8149986,USA,187,300061
FLATFISH,1977,"16,614,900","7,536","6,236,599",827.5311461,USA,187,300061
FLATFISH,1992,"80,065,325","36,317","8,641,651",237.9504397,USA,187,300061
FLATFISH,1970,"6,881,200","3,121","1,276,453",408.9544207,USA,187,300061
FLATFISH,2008,"22,568,011","10,237","10,079,128",984.6093037,USA,187,300061
FLATFISH,1961,"5,029,700","2,281","496,246",217.5149925,USA,187,300061
FLATFISH,1968,"8,188,200","3,714","1,112,187",299.4495274,USA,187,300061
FLATFISH,1989,"9,982,613","4,528","2,626,896",580.1401243,USA,187,300061
FLATFISH,1981,"2,594,616","1,177","1,186,011",1007.743219,USA,187,300061
FLATFISH,1964,"5,503,000","2,496","802,158",321.3621067,USA,187,300061
FLATFISH,1986,"8,723,998","3,957","2,648,125",669.2019279,USA,187,300061
FLATFISH,1994,"34,257,473","15,539","5,000,275",321.7902085,USA,187,300061
FLATFISH,1962,"5,314,400","2,411","533,422",221.2844739,USA,187,300061
"FLOUNDER, ARROWTOOTH",1982,"5,185,160","2,352","567,033",241.0906856,USA,187,600517
"FLOUNDER, ARROWTOOTH",1967,"6,000",3,262,96.26852115,USA,187,600517
"FLOUNDER, ARROWTOOTH",1977,"12,900",6,"1,742",297.7095044,USA,187,600517
"FLOUNDER, ARROWTOOTH",1978,"1,134,473",515,"112,177",217.9936868,USA,187,600517
"FLOUNDER, ARROWTOOTH",1992,"13,036,134","5,913","1,175,183",198.7425894,USA,187,600517
"FLOUNDER, ARROWTOOTH",1959,"787,200",357,"18,533",51.90329148,USA,187,600517
"FLOUNDER, ARROWTOOTH",1986,"5,131,947","2,328","542,202",232.9234489,USA,187,600517
"FLOUNDER, ARROWTOOTH",2010,"109,246,441","49,553","9,882,291",199.4272957,USA,187,600517
"FLOUNDER, ARROWTOOTH",2000,"41,308,881","18,737","2,007,789",107.1541262,USA,187,600517
"FLOUNDER, ARROWTOOTH",1984,"5,238,583","2,376","505,980",212.9382992,USA,187,600517
"FLOUNDER, ARROWTOOTH",1983,"4,574,932","2,075","456,783",220.1200226,USA,187,600517
"FLOUNDER, ARROWTOOTH",1976,"188,900",86,"13,970",163.0417047,USA,187,600517
"FLOUNDER, ARROWTOOTH",1989,"9,722,215","4,410","886,927",201.120766,USA,187,600517
"FLOUNDER, ARROWTOOTH",1962,"53,400",24,"2,467",101.8502623,USA,187,600517
"FLOUNDER, ARROWTOOTH",1991,"14,557,587","6,603","1,524,081",230.8090929,USA,187,600517
"FLOUNDER, ARROWTOOTH",1993,"10,669,775","4,840","1,485,498",306.9382902,USA,187,600517
"FLOUNDER, ARROWTOOTH",1980,"1,322,138",600,"127,888",213.2491297,USA,187,600517
"FLOUNDER, ARROWTOOTH",1968,"13,400",6,670,110.2311311,USA,187,600517
"FLOUNDER, ARROWTOOTH",1988,"6,348,301","2,880","619,457",215.1235292,USA,187,600517
"FLOUNDER, ARROWTOOTH",2006,"53,015,073","24,047","3,924,300",163.1913353,USA,187,600517
"FLOUNDER, ARROWTOOTH",1970,"6,200",3,329,116.9872327,USA,187,600517
"FLOUNDER, ARROWTOOTH",1990,"23,289,366","10,564","1,794,290",169.8514388,USA,187,600517
"FLOUNDER, ARROWTOOTH",1966,"3,500",2,86,54.17072728,USA,187,600517
"FLOUNDER, ARROWTOOTH",1979,"1,888,947",857,"209,448",244.4503731,USA,187,600517
"FLOUNDER, ARROWTOOTH",1964,"9,800",4,419,94.25886516,USA,187,600517
"FLOUNDER, ARROWTOOTH",1994,"12,216,825","5,541","936,735",169.0412338,USA,187,600517
"FLOUNDER, ARROWTOOTH",1965,"11,600",5,481,91.41581734,USA,187,600517
"FLOUNDER, ARROWTOOTH",1997,"14,471,038","6,564","849,715",129.4517305,USA,187,600517
"FLOUNDER, ARROWTOOTH",2003,"43,171,851","19,582","1,591,712",81.28269234,USA,187,600517
"FLOUNDER, ARROWTOOTH",1981,"2,381,876","1,080","228,774",211.7491992,USA,187,600517
"FLOUNDER, ARROWTOOTH",1961,"60,700",28,"2,814",102.2044161,USA,187,600517
"FLOUNDER, ARROWTOOTH",1960,"1,007,700",457,"22,312",48.81367464,USA,187,600517
"FLOUNDER, ARROWTOOTH",1969,"10,000",5,499,110.0106688,USA,187,600517
"FLOUNDER, ARROWTOOTH",2002,"36,561,436","16,584","1,068,337",64.41978696,USA,187,600517
"FLOUNDER, ARROWTOOTH",2001,"31,619,706","14,342","1,109,480",77.35633932,USA,187,600517
"FLOUNDER, ARROWTOOTH",2007,"49,439,807","22,426","3,262,709",145.4909011,USA,187,600517
"FLOUNDER, ARROWTOOTH",1956,"1,070,600",486,"20,978",43.19874216,USA,187,600517
"FLOUNDER, ARROWTOOTH",2008,"86,361,302","39,173","6,789,191",173.3137843,USA,187,600517
"FLOUNDER, ARROWTOOTH",1974,"918,800",417,"79,574",190.9345238,USA,187,600517
"FLOUNDER, ARROWTOOTH",1998,"11,668,077","5,293","850,424",160.6832033,USA,187,600517
"FLOUNDER, ARROWTOOTH",1963,"17,300",8,810,103.2222152,USA,187,600517
"FLOUNDER, ARROWTOOTH",2009,"90,074,397","40,857","9,827,216",240.5267582,USA,187,600517
"FLOUNDER, ARROWTOOTH",1987,"6,639,323","3,012","976,690",324.315125,USA,187,600517
"FLOUNDER, ARROWTOOTH",1973,"953,900",433,"76,790",177.4745478,USA,187,600517
"FLOUNDER, ARROWTOOTH",1999,"26,563,056","12,049","1,460,221",121.1922397,USA,187,600517
"FLOUNDER, ARROWTOOTH",1995,"15,118,111","6,857","938,245",136.8210719,USA,187,600517
"FLOUNDER, ARROWTOOTH",2004,"28,123,939","12,757","2,089,446",163.7907094,USA,187,600517
"FLOUNDER, ARROWTOOTH",1975,"70,700",32,"4,285",133.6182169,USA,187,600517
"FLOUNDER, ARROWTOOTH",1971,"2,600",1,164,139.0608115,USA,187,600517
"FLOUNDER, ARROWTOOTH",1996,"15,150,378","6,872","843,896",122.8003824,USA,187,600517
"FLOUNDER, ARROWTOOTH",1955,"748,200",339,"14,984",44.15138381,USA,187,600517
"FLOUNDER, ARROWTOOTH",1985,"5,897,871","2,675","599,574",224.1206028,USA,187,600517
"FLOUNDER, ARROWTOOTH",1958,"643,900",292,"14,082",48.21477832,USA,187,600517
"FLOUNDER, ARROWTOOTH",2005,"47,081,724","21,356","3,680,452",172.3387983,USA,187,600517
"FLOUNDER, ARROWTOOTH",1972,"174,500",79,"9,669",122.1575709,USA,187,600517
"FLOUNDER, ARROWTOOTH",1957,"929,400",422,"19,018",45.11245214,USA,187,600517
"FLOUNDER, FOURSPOT",2008,"20,061",9,"6,829",750.479432,USA,187,613967
"FLOUNDER, FOURSPOT",2009,"13,652",6,"4,085",659.6750227,USA,187,613967
"FLOUNDER, FOURSPOT",2010,"17,159",8,"6,624",851.0647618,USA,187,613967
"FLOUNDER, FOURSPOT",2006,"12,452",6,"7,550",1336.725088,USA,187,613967
"FLOUNDER, FOURSPOT",2007,"16,061",7,"7,730",1061.063001,USA,187,613967
"FLOUNDER, PACIFIC, SANDDAB",1973,"1,349,400",612,"155,334",253.7815698,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1965,"479,000",217,"36,481",167.9057158,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1986,"1,032,303",468,"388,146",828.9382596,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2008,"289,775",131,"135,437",1030.411437,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1983,"575,502",261,"207,958",796.641734,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2010,"124,311",56,"92,867",1646.97162,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1969,"696,500",316,"64,860",205.3005359,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1984,"557,700",253,"211,360",835.5191633,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1967,"687,200",312,"56,667",181.794747,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1959,"466,600",212,"27,057",127.8407078,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1961,"563,000",255,"37,808",148.0503945,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1992,"679,135",308,"248,868",807.8806462,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1988,"1,192,024",541,"412,402",762.7285847,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1968,"714,600",324,"58,779",181.3399288,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2007,"413,568",188,"190,772",1016.955535,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1978,"994,496",451,"256,569",568.7683223,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1989,"1,444,792",655,"427,575",652.4409863,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1994,"1,519,317",689,"552,524",801.7463831,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2004,"811,313",368,"316,779",860.7999003,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1993,"783,486",355,"339,644",955.7118389,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1964,"589,500",267,"44,126",165.0232024,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2002,"1,327,626",602,"503,955",836.8551033,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1977,"1,053,300",478,"248,306",519.7199513,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1998,"1,420,186",644,"453,739",704.3607414,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1991,"1,248,762",566,"445,722",786.8983876,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1956,"788,800",358,"44,258",123.6969929,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1979,"1,909,651",866,"593,513",685.1891713,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2003,"1,378,225",625,"518,428",829.2826618,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1982,"1,071,391",486,"379,637",781.186624,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1990,"1,500,523",681,"454,418",667.6473487,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1976,"1,620,700",735,"320,638",436.1607875,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1987,"1,226,829",556,"454,532",816.7980457,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1955,"781,500",354,"42,990",121.2754018,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2000,"1,649,817",748,"617,994",825.8149556,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1980,"1,676,238",760,"527,705",694.048447,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1962,"679,900",308,"48,298",156.6095946,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1957,"676,900",307,"39,030",127.1183645,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1985,"990,596",449,"375,547",835.7992681,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1995,"1,502,549",682,"543,077",796.8324758,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1966,"720,100",327,"58,023",177.6403533,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1960,"348,300",158,"22,800",144.3163818,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1981,"961,002",436,"320,182",734.525506,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2001,"1,756,017",797,"684,628",859.5283396,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1975,"1,382,600",627,"256,807",409.4911917,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1997,"2,050,634",930,"665,703",715.6927532,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1996,"1,742,311",790,"605,528",766.2011701,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1999,"2,045,404",928,"667,864",719.8519621,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2005,"543,708",247,"250,201",1014.512909,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1970,"678,500",308,"70,281",228.3612122,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2006,"301,787",137,"145,164",1060.456011,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1958,"406,600",184,"25,504",138.2850353,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",2009,"271,854",123,"124,526",1009.853953,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1972,"1,172,200",532,"123,971",233.1592485,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1974,"1,353,600",614,"228,615",372.347666,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1971,"785,500",356,"83,336",233.8948833,USA,187,100031
"FLOUNDER, PACIFIC, SANDDAB",1963,"555,800",252,"37,391",148.3142218,USA,187,100031
"FLOUNDER, SOUTHERN",1996,"3,817,481","1,732","7,248,186",4185.879333,USA,187,100031
"FLOUNDER, SOUTHERN",1989,"3,261,718","1,479","5,300,105",3582.385535,USA,187,100031
"FLOUNDER, SOUTHERN",2000,"3,389,886","1,538","5,892,048",3831.911253,USA,187,100031
"FLOUNDER, SOUTHERN",2009,"2,527,391","1,146","4,807,555",4193.591142,USA,187,100031
"FLOUNDER, SOUTHERN",1978,"1,465,813",665,"819,643",1232.765366,USA,187,100031
"FLOUNDER, SOUTHERN",2005,"1,892,487",858,"3,492,334",4068.338931,USA,187,100031
"FLOUNDER, SOUTHERN",1998,"3,961,893","1,797","7,128,881",3966.914887,USA,187,100031
"FLOUNDER, SOUTHERN",1991,"4,173,952","1,893","4,988,075",2634.630917,USA,187,100031
"FLOUNDER, SOUTHERN",1986,"2,653,623","1,204","2,677,494",2224.454582,USA,187,100031
"FLOUNDER, SOUTHERN",1994,"4,895,558","2,221","8,062,040",3630.588334,USA,187,100031
"FLOUNDER, SOUTHERN",1990,"2,588,671","1,174","4,136,542",3522.855577,USA,187,100031
"FLOUNDER, SOUTHERN",1984,"2,377,845","1,079","1,739,110",1612.418491,USA,187,100031
"FLOUNDER, SOUTHERN",2004,"2,536,097","1,150","3,971,124",3452.087915,USA,187,100031
"FLOUNDER, SOUTHERN",1981,"2,310,080","1,048","1,485,008",1417.215954,USA,187,100031
"FLOUNDER, SOUTHERN",1997,"4,088,174","1,854","7,993,259",4310.511151,USA,187,100031
"FLOUNDER, SOUTHERN",2007,"2,162,001",981,"5,080,530",5180.687414,USA,187,100031
"FLOUNDER, SOUTHERN",2001,"3,619,515","1,642","5,794,495",3529.388539,USA,187,100031
"FLOUNDER, SOUTHERN",2010,"1,770,724",803,"3,791,511",4720.58374,USA,187,100031
"FLOUNDER, SOUTHERN",1992,"3,161,273","1,434","4,040,783",2817.979217,USA,187,100031
"FLOUNDER, SOUTHERN",1987,"2,680,165","1,216","3,280,466",2698.412058,USA,187,100031
"FLOUNDER, SOUTHERN",2006,"2,371,759","1,076","4,962,489",4612.785494,USA,187,100031
"FLOUNDER, SOUTHERN",1980,"3,115,566","1,413","1,690,640",1196.322976,USA,187,100031
"FLOUNDER, SOUTHERN",1999,"2,938,528","1,333","5,140,713",3856.805915,USA,187,100031
"FLOUNDER, SOUTHERN",2002,"3,524,928","1,599","5,251,762",3284.64959,USA,187,100031
"FLOUNDER, SOUTHERN",1982,"2,104,895",955,"1,472,540",1542.307334,USA,187,100031
"FLOUNDER, SOUTHERN",1979,"2,134,132",968,"1,071,589",1106.983706,USA,187,100031
"FLOUNDER, SOUTHERN",1988,"3,360,741","1,524","3,616,241",2372.228837,USA,187,100031
"FLOUNDER, SOUTHERN",1985,"1,993,494",904,"1,679,939",1857.859378,USA,187,100031
"FLOUNDER, SOUTHERN",1995,"4,181,439","1,897","7,626,779",4021.14428,USA,187,100031
"FLOUNDER, SOUTHERN",2008,"2,679,726","1,216","5,761,649",4740.134523,USA,187,100031
"FLOUNDER, SOUTHERN",2003,"2,270,290","1,030","3,742,104",3633.864895,USA,187,100031
"FLOUNDER, SOUTHERN",1993,"4,286,734","1,944","5,612,533",2886.467231,USA,187,100031
"FLOUNDER, SOUTHERN",1983,"2,721,256","1,234","1,679,251",1360.443392,USA,187,100031
"FLOUNDER, STARRY",1980,"430,273",195,"92,481",473.8519607,USA,187,604249
"FLOUNDER, STARRY",2007,"114,029",52,"48,130",930.5394837,USA,187,604249
"FLOUNDER, STARRY",1995,"925,409",420,"197,195",469.7820725,USA,187,604249
"FLOUNDER, STARRY",1978,"1,211,186",549,"177,395",322.8975814,USA,187,604249
"FLOUNDER, STARRY",1982,"2,284,345","1,036","475,058",458.4787383,USA,187,604249
"FLOUNDER, STARRY",1991,"2,124,068",963,"613,211",636.4668375,USA,187,604249
"FLOUNDER, STARRY",1988,"2,205,736","1,001","630,761",630.442614,USA,187,604249
"FLOUNDER, STARRY",1990,"1,460,985",663,"399,542",602.9078543,USA,187,604249
"FLOUNDER, STARRY",2000,"284,788",129,"80,617",624.0784791,USA,187,604249
"FLOUNDER, STARRY",1994,"1,001,303",454,"194,556",428.3644,USA,187,604249
"FLOUNDER, STARRY",2004,"262,048",119,"128,284",1079.259557,USA,187,604249
"FLOUNDER, STARRY",2008,"39,436",18,"25,188",1408.105148,USA,187,604249
"FLOUNDER, STARRY",1997,"423,073",192,"122,945",640.663262,USA,187,604249
"FLOUNDER, STARRY",1987,"2,030,586",921,"588,465",638.9009139,USA,187,604249
"FLOUNDER, STARRY",1998,"568,471",258,"166,769",646.7571961,USA,187,604249
"FLOUNDER, STARRY",1981,"2,644,611","1,200","514,961",429.2860727,USA,187,604249
"FLOUNDER, STARRY",1993,"1,120,840",508,"274,022",538.984244,USA,187,604249
"FLOUNDER, STARRY",1985,"2,373,071","1,076","600,843",558.1931893,USA,187,604249
"FLOUNDER, STARRY",2001,"189,878",86,"73,161",849.4527836,USA,187,604249
"FLOUNDER, STARRY",2010,"81,570",37,"36,645",990.4179965,USA,187,604249
"FLOUNDER, STARRY",2005,"327,519",149,"147,015",989.599366,USA,187,604249
"FLOUNDER, STARRY",1999,"308,253",140,"93,793",670.8066736,USA,187,604249
"FLOUNDER, STARRY",1989,"2,082,462",945,"592,063",626.7943825,USA,187,604249
"FLOUNDER, STARRY",1986,"1,542,057",699,"410,612",587.0369928,USA,187,604249
"FLOUNDER, STARRY",1992,"809,672",367,"245,589",668.7041976,USA,187,604249
"FLOUNDER, STARRY",1979,"646,579",293,"134,139",457.3700567,USA,187,604249
"FLOUNDER, STARRY",1984,"1,725,846",783,"414,423",529.3904096,USA,187,604249
"FLOUNDER, STARRY",2009,"165,458",75,"76,456",1018.727575,USA,187,604249
"FLOUNDER, STARRY",2006,"265,460",120,"122,108",1014.096508,USA,187,604249
"FLOUNDER, STARRY",2003,"154,980",70,"68,772",978.295954,USA,187,604249
"FLOUNDER, STARRY",1983,"2,256,120","1,023","500,166",488.749392,USA,187,604249
"FLOUNDER, STARRY",2002,"139,103",63,"59,977",950.5664938,USA,187,604249
"FLOUNDER, STARRY",1996,"2,356,519","1,069","308,989",289.0722032,USA,187,604249
"FLOUNDER, SUMMER",1973,"9,842,200","4,464","3,578,168",801.4986606,USA,187,601338
"FLOUNDER, SUMMER",1966,"10,092,700","4,578","2,303,842",503.2451366,USA,187,601338
"FLOUNDER, SUMMER",1953,"15,355,100","6,965","2,724,589",391.1853745,USA,187,601338
"FLOUNDER, SUMMER",2003,"14,328,181","6,499","23,188,120",3567.86768,USA,187,601338
"FLOUNDER, SUMMER",1965,"9,842,700","4,465","2,251,614",504.3290114,USA,187,601338
"FLOUNDER, SUMMER",1951,"11,655,100","5,287","2,298,363",434.7472834,USA,187,601338
"FLOUNDER, SUMMER",1987,"27,286,622","12,377","38,213,425",3087.453669,USA,187,601338
"FLOUNDER, SUMMER",1952,"15,331,500","6,954","2,863,244",411.7256951,USA,187,601338
"FLOUNDER, SUMMER",1964,"9,787,600","4,440","2,413,105",543.5434501,USA,187,601338
"FLOUNDER, SUMMER",2006,"13,959,339","6,332","29,764,388",4700.741426,USA,187,601338
"FLOUNDER, SUMMER",2007,"9,800,522","4,445","23,848,565",5364.723011,USA,187,601338
"FLOUNDER, SUMMER",2005,"17,083,575","7,749","30,118,259",3886.738878,USA,187,601338
"FLOUNDER, SUMMER",1967,"8,539,200","3,873","2,250,693",581.0765297,USA,187,601338
"FLOUNDER, SUMMER",1978,"28,669,465","13,004","16,456,957",1265.50599,USA,187,601338
"FLOUNDER, SUMMER",1954,"16,231,200","7,362","2,715,399",368.8223953,USA,187,601338
"FLOUNDER, SUMMER",1955,"15,785,000","7,160","2,842,899",397.0553973,USA,187,601338
