taxon_key,scientific_name,common_name,phylum,sub_phylum,super_class,class,super_order,order,suborder_infraorder,family,genus,species,comments_names,is_retired,taxon_group_id,taxon_level_id,functional_group_id,commercial_group_id,commercial,isscaap_id,cell_id,super_target,fb_spec_code,slb_spec_code,cla_code,ord_code,fam_code,gen_code,spe_code,slb_cla_code,slb_ord_code,slb_fam_code,slb_gen_code,is_use,is_taxa_used,is_mariculture_only,is_baltic_only,sl_max,slbl_max_type,sl_max_2,comments_sl_max,tl,se_tl,comments_tl,lat_north,lat_south,min_depth,max_depth,loo,woo,k,a,b,comments_growth,has_habitat_index,has_map,map_year,vulnerability,resilience,updated_by,date_updated,lineage,true_min_depth,true_max_depth
600954,Amphiarius phrygiatus,Kukwari sea catfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Siluriformes,NA,Ariidae,Amphiarius,phrygiatus,,false,1,6,4,12,,33,,3,954,,6,32,145,10727,954,,,,,false,false,false,false,25,,,,3.5,0.4,,15,-30,0,94,24.6,99,0.32,0,3.11,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,32.96,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Siluriformes.NA.Ariidae.Amphiarius.Phrygiatus,,
658010,Notothenia neglecta,Yellowbelly rockcod,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Nototheniidae,Notothenia,neglecta,,false,1,6,14,3,2,33,,3,58010,,6,60,382,9344,58010,,,,,false,false,false,false,45,,,,3.34,0.19,,90,-90,0,95,45,1185,0.14,0.01,3.19,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,68.72,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Nototheniidae.Notothenia.Neglecta,,
612620,Synodus dermatogenys,Sand lizardfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Aulopiformes,NA,Synodontidae,Synodus,dermatogenys,,false,1,6,16,12,2,33,1762,3,12620,,6,39,160,3034,12620,,,,,false,false,false,false,21,,21,,4.2,0.73,,30,-32,0,97,21.29,117,0.84,0.01,3.26,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,15.56,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Aulopiformes.NA.Synodontidae.Synodus.Dermatogenys,,
605632,Halichoeres richmondi,Richmonds wrasse,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Labridae,Halichoeres,richmondi,,false,1,6,16,3,2,33,1430,3,5632,,6,60,362,1901,5632,,,,,false,false,false,false,15,,16,,3.45,0.39,,30,-9,2,100,15.12,43,0.42,0.01,3.08,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,28.88,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Labridae.Halichoeres.Richmondi,,
601956,Selene brevoortii,Hairfin lookdown,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Carangidae,Selene,brevoortii,,false,1,6,14,3,,37,,3,1956,,6,60,314,3554,1956,,,,,false,false,false,false,35,,,,3.76,0.36,,27,-18,0,100,34.59,459,0.46,0.02,2.86,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,31.62,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Selene.Brevoortii,,
602578,Gymnura marmorata,California butterfly ray,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Myliobatiformes,NA,Gymnuridae,Gymnura,marmorata,,false,1,6,22,9,2,38,,4,2578,,4,14,501,10237,2578,,,,,false,false,false,false,100,,,,3.95,0.65,,44,-80,5,100,100,14454,,0.01,3.02,SLmax_old; SLinf from SLmax of Estimates table; .,true,false,,49.99,Very low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Myliobatiformes.NA.Gymnuridae.Gymnura.Marmorata,,
600513,Psettodes erumei,Indian halibut,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Pleuronectiformes,NA,Psettodidae,Psettodes,erumei,"Changed common name from Indian spiny turbot to Indian halibut (Sept 26, 2012)",false,1,6,23,7,1,31,777,3,513,,6,61,437,5239,513,,,,,false,true,false,false,50,,46,,4.39,0.3,,30,-15,0,100,50.5,1319,0.41,0.01,3.1,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,28.89,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Psettodidae.Psettodes.Erumei,,
605987,Parupeneus barberinus,Dash-and-dot goatfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Mullidae,Parupeneus,barberinus,,false,1,6,17,3,2,33,1526,3,5987,,6,60,332,2291,5987,,,,,false,false,false,false,49,,41,,3.22,0.41,,30,-23,0,100,48.68,1663,0.22,0.01,3.1,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,39.67,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Mullidae.Parupeneus.Barberinus,,
690070,Melicertus kerathurus,Caramote prawn,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Penaeidae,Melicertus,kerathurus,,false,2,6,26,10,1,45,1873,6,,14825,901009,910032,900009,908451,914825,1009,10032,9,8451,false,true,true,false,18,TL,,,2.7,0.35,,45,-17,5,75,,,0.49,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Penaeidae.Melicertus.Kerathurus,,
601900,Caranx caballus,Green jack,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Carangidae,Caranx,caballus,,false,,6,1,1,,,,,1900,,6,60,314,3864,1900,,,,,false,false,false,false,40.6524089,,,,,,,34,-7,3,100,,,0.35,0.0191,2.97,,true,true,,34.03,Medium,Deng,2020-02-28,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Caranx.Caballus,,
608399,Callorhinchus callorynchus,Plownose chimaera,Chordata,Vertebrata,Chondrichthyes,Holocephali,NA,Chimaeriformes,NA,Callorhinchidae,Callorhinchus,callorynchus,,false,,6,1,1,,,,,8399,,3,3,24,9779,8399,,,,,false,false,false,false,89.2,,,,,,,-6,-56,10,116,,,0.21,0.00417,3.12,,true,true,,54.4,Low,Deng,2020-03-06,Chordata.Vertebrata.Chondrichthyes.Holocephali.NA.Chimaeriformes.NA.Callorhinchidae.Callorhinchus.Callorynchus,,
605613,Iniistius pavo,Peacock wrasse,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Labridae,Iniistius,pavo,,false,1,6,17,3,2,33,1422,3,5613,,6,60,362,5393,5613,,,,,false,false,false,false,35,,35,,3.5,0.5,,30,-30,0,100,35.09,559,0.2,0.01,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,40.76,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Labridae.Iniistius.Pavo,,
601261,Acanthurus xanthopterus,Yellowfin surgeonfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Acanthuridae,Acanthurus,xanthopterus,,false,1,6,17,3,1,33,934,3,1261,,6,60,412,9710,1261,,,,,false,true,false,false,52,,43,,2.87,0.36,,30,-30,0,100,51.77,2584,0.29,0.02,3,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,37.08,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Acanthuridae.Acanthurus.Xanthopterus,,
605604,Cheilinus undulatus,Humphead wrasse,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Labridae,Cheilinus,undulatus,,false,1,6,18,3,1,33,1416,3,5604,,6,60,362,1522,5604,,,,,false,true,false,false,229,,187,,3.99,0.61,,30,-23,0,100,229,176160,0.1,0.02,2.99,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,73.88,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Labridae.Cheilinus.Undulatus,,
607897,Sorsogona prionota,Halfspined flathead,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Platycephalidae,Sorsogona,prionota,,false,1,6,4,8,2,33,1696,3,7897,,6,59,273,979,7897,,,,,false,false,false,false,19,,,,3.69,0.63,,90,-90,0,100,19.1,41,0.57,0,3.06,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,23.83,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Platycephalidae.Sorsogona.Prionota,,
601341,Platichthys flesus,European flounder,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Pleuronectiformes,NA,Pleuronectidae,Platichthys,flesus,,false,1,6,23,7,1,31,961,3,1341,,6,61,440,559,1341,,,,,false,true,true,false,50,,48,,3.32,0.19,,80,30,0,100,49.56,1271,0.3,0.01,3.07,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,48.72,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Pleuronectidae.Platichthys.Flesus,,
601021,Dactylopterus volitans,Flying gurnard,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Dactylopteridae,Dactylopterus,volitans,,false,1,6,17,8,2,39,885,3,1021,,6,59,285,1858,1021,,,,,false,false,false,false,50,,,,3.65,0.45,,52,-45,0,100,50,1169,0.58,0.01,2.93,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,30.57,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Dactylopteridae.Dactylopterus.Volitans,,
604485,Dactyloptena orientalis,Oriental flying gurnard,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Dactylopteridae,Dactyloptena,orientalis,,false,1,6,17,8,2,39,1238,3,4485,,6,59,285,7166,4485,,,,,false,false,false,false,33,,31,,3.68,0.55,,35,-37,0,100,32.97,,1.5,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,18.14,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Dactylopteridae.Dactyloptena.Orientalis,,
606504,Pomacanthus imperator,Emperor angelfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Pomacanthidae,Pomacanthus,imperator,,false,1,6,17,3,2,33,1599,3,6504,,6,60,460,1144,6504,,,,,false,false,false,false,40,,33,,2.7,0,,31,-28,0,100,40,1486,0.2,0.03,2.91,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,49.97,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Pomacanthidae.Pomacanthus.Imperator,,
602542,Mustelus norrisi,Narrowfin smooth-hound,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Carcharhiniformes,NA,Triakidae,Mustelus,norrisi,,false,1,6,20,9,,38,,,2542,,4,8,488,6505,2542,,,,,,,,false,110,,,,6,,,32,-36,1,100,,,,,,,true,false,,61.47,Very low,,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Triakidae.Mustelus.Norrisi,,
603072,Porichthys plectrodon,Atlantic midshipman,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Batrachoidiformes,NA,Batrachoididae,Porichthys,plectrodon,,false,1,6,18,12,,33,,,3072,,6,46,189,5331,3072,,,,,,,,false,26.02717596,,,,6,,,38,7,1,100,,,,,,,true,false,,31.94,Medium,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Batrachoidiformes.NA.Batrachoididae.Porichthys.Plectrodon,,
600401,Conodon nobilis,Barred grunt,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Haemulidae,Conodon,nobilis,,false,1,6,4,3,1,33,693,3,401,,6,60,327,4477,401,,,,,false,true,false,false,28,,,,3.61,0.32,,30,-33,10,100,27.55,275,0.32,0.01,3.02,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,33.65,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Haemulidae.Conodon.Nobilis,,
690903,Octopus maya,Mexican foureyed octopus,Mollusca,NA,NA,Cephalopoda,Coleoidea,Octopoda,NA,Octopodidae,Octopus,maya,,false,3,6,25,12,2,57,,5,,58208,901063,910253,901890,910736,958208,1063,10263,1890,10736,false,false,false,false,130,TL,,,3.5,0.6,,23,16,10,100,,,,,,,true,true,,,,Deng,2018-10-09,Mollusca.NA.NA.Cephalopoda.Coleoidea.Octopoda.NA.Octopodidae.Octopus.Maya,,
606399,Lactoria cornuta,Longhorn cowfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Ostraciidae,Lactoria,cornuta,,false,1,6,17,12,2,33,1568,3,6399,,6,62,446,5459,6399,,,,,false,false,false,false,38,,,,3.5,0.37,,42,-35,18,100,37.72,475,,0.02,2.77,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,false,,23.83,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Ostraciidae.Lactoria.Cornuta,,
600936,Pterocaesio pisang,Banana fusilier,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Caesionidae,Pterocaesio,pisang,,false,1,6,16,3,2,39,869,3,936,,6,60,459,288,936,,,,,false,false,false,false,17,,17,,3.4,0.45,,30,-26,20,100,16.97,62,1.05,0.01,3.09,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,13.63,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Caesionidae.Pterocaesio.Pisang,,
69130701,Ensis macha,razor clam,Mollusca,NA,NA,Bivalvia,Heterodonta,Veneroida,NA,Pharidae,Ensis,macha,,false,,6,1,1,,,,,,130701,,,,,,1062,10261,1869,4610,false,false,false,false,,,,,,,,,,,,,,0.22,,,,true,true,,,,Deng,2019-11-21,Mollusca.NA.NA.Bivalvia.Heterodonta.Veneroida.NA.Pharidae.Ensis.Macha,,
607354,Epinephelus multinotatus,White-blotched grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Epinephelus,multinotatus,,false,1,6,17,3,1,33,1666,3,7354,,6,60,289,7755,7354,,,,,false,true,false,false,83,,83,,3.86,0.67,,30,-32,0,100,59.1,5477,0.27,0.01,3,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,false,,39.07,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Multinotatus,,
690821,Calappa hepatica,Box crab,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Calappidae,Calappa,hepatica,,false,2,6,27,10,2,44,2152,7,,21137,901009,910032,900403,901751,921137,1009,10032,403,1751,false,false,false,false,8,CW,,,3.6,0.55,,90,-90,0,100,,,,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Calappidae.Calappa.Hepatica,,
606468,Epinephelus lanceolatus,Giant grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Epinephelus,lanceolatus,,false,1,6,18,3,1,33,1589,3,6468,,6,60,289,7755,6468,,,,,false,true,false,false,221,,,,4,0.6,,29,-40,4,100,221.4,,0.05,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,85.41,Very low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Lanceolatus,,
690883,Ranina ranina,Kona crab ,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Raninidae,Ranina,ranina,,false,2,6,27,10,2,44,2154,7,,26925,901009,910032,900480,914011,926925,1009,10032,480,14011,false,false,false,false,15,CL,,,3.2,0.33,,90,-90,20,100,,,,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Raninidae.Ranina.Ranina,,
605402,Antennatus coccineus,Scarlet frogfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Lophiiformes,NA,Antennariidae,Antennatus,coccineus,Changed from Antennarius to Antennatus,false,1,6,16,12,2,39,1360,3,5402,,6,47,192,4744,5402,,,,,false,false,false,false,11,,10,,4.2,0.73,,35,-40,0,104,10.88,,,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,false,,10,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Lophiiformes.NA.Antennariidae.Antennatus.Coccineus,,
604278,Canthidermis maculata,Rough triggerfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Balistidae,Canthidermis,maculata,,false,1,6,2,12,2,33,1214,1,4278,,6,62,445,4372,4278,,,,,false,false,false,false,41,,,,3.47,0.45,,46,-18,0,110,41,1361,0.23,0.02,2.96,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,41.39,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Balistidae.Canthidermis.Maculata,,
603815,Cryptacanthodes maculatus,Wrymouth,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Stichaeidae,Cryptacanthodes,maculatus,,false,1,6,6,3,,33,,,3815,,6,60,394,5460,3815,,,,,,,,false,91.859,,,,6,,,55,39,1,110,,,,,,,true,false,,51.87,,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Stichaeidae.Cryptacanthodes.Maculatus,,
605984,Mulloidichthys vanicolensis,Yellowfin goatfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Mullidae,Mulloidichthys,vanicolensis,,false,1,6,17,3,2,33,1523,3,5984,,6,60,332,10232,5984,,,,,false,false,false,false,32,,32,,3.6,0.5,,30,-30,5,113,31.93,307,0.51,0.01,3.05,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,23.19,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Mullidae.Mulloidichthys.Vanicolensis,,
600014,Epinephelus adscensionis,Rock hind,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Epinephelus,adscensionis,,false,1,6,17,3,,33,,3,14,,6,60,289,7755,14,,,,,false,false,false,false,50,,,,3.53,0.4,,40,-24,0,120,50.02,2401,0.14,0.01,3.09,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,53.54,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Adscensionis,,
601455,Etrumeus sadina,Red-eye round herring,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Dussumieriidae,Etrumeus,sadina,Changed from E teres to E sadina,false,1,6,1,2,1,35,992,1,1455,,6,28,683,224,1455,,,,,false,true,false,false,27,,,,3.56,0.19,,45,-42,0,9999,26,134,0.33,0.01,3.1,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,19.21,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Dussumieriidae.Etrumeus.Sadina,,
601407,Lutjanus argentimaculatus,Mangrove red snapper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Lutjanus,argentimaculatus,,false,1,6,18,3,1,33,984,3,1407,,6,60,323,1202,1407,,,,,false,true,true,false,122,,88,,3.58,0.49,,31,-32,10,120,121.52,24113,0.19,0.01,2.98,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,59.54,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Lutjanus.Argentimaculatus,,
600081,Aphareus furca,Small toothed jobfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Aphareus,furca,,false,1,6,17,3,1,33,478,3,81,,6,60,323,4476,81,,,,,false,true,false,false,58,,42,,4.14,0.73,,35,-31,0,122,57.83,,0.22,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,35.93,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Aphareus.Furca,,
606507,Sargocentron spiniferum,Sabre squirrelfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Beryciformes,NA,Holocentridae,Sargocentron,spiniferum,,false,1,6,17,12,1,33,1602,3,6507,,6,53,243,10547,6507,,,,,false,true,false,false,46,,39,,3.6,0.39,,35,-38,0,122,46.42,1610,0.37,0.02,3.01,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,40.77,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beryciformes.NA.Holocentridae.Sargocentron.Spiniferum,,
690228,Panulirus longipes,Longlegged spiny lobster,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Palinuridae,Panulirus,longipes,,false,2,6,27,10,1,43,1943,7,,15034,901009,910032,900013,911390,915034,1009,10032,13,11390,false,true,false,false,30,TL,,,2.6,0.33,,40,-40,0,122,,,0.31,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Palinuridae.Panulirus.Longipes,,
602594,Acipenser transmontanus,White sturgeon,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Acipenseriformes,NA,Acipenseridae,Acipenser,transmontanus,,false,1,6,6,12,2,21,1164,3,2594,,6,19,32,2154,2594,,,,,false,false,false,false,500,,,,3.25,0.13,,58,24,0,122,500.2,1239588,0.04,0,3.18,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,87.37,Very low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Acipenseriformes.NA.Acipenseridae.Acipenser.Transmontanus,,
604120,Myoxocephalus octodecemspinosus,Longhorn sculpin,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Cottidae,Myoxocephalus,octodecemspinosus,,false,1,6,18,8,,39,,,4120,,6,59,277,2965,4120,,,,,,,,false,39.71268734,,,,6,,,52,36,1,127,,,,,,,true,false,,23.61,High,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Cottidae.Myoxocephalus.Octodecemspinosus,,
690338,Farfantepenaeus paulensis,Sao Paulo shrimp,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Penaeidae,Farfantepenaeus,paulensis,,false,2,6,26,10,1,45,1998,6,,14601,901009,910032,900009,903873,914601,1009,10032,9,3873,false,true,false,false,24,,,,2.7,0.35,,-20,-45,0,130,,,1.08,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Penaeidae.Farfantepenaeus.Paulensis,,
604925,Grammistes sexlineatus,Goldenstriped soapfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Grammistes,sexlineatus,,false,1,6,17,3,2,33,1310,3,4925,,6,60,289,2588,4925,,,,,false,false,false,false,26,,24,,3.98,0.66,,32,-23,0,130,26.3,,0.36,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,31.76,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Grammistes.Sexlineatus,,
600265,Lutjanus gibbus,Humpback red snapper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Lutjanus,gibbus,,false,1,6,17,3,1,33,599,3,265,,6,60,323,1202,265,,,,,false,true,false,false,40,,38,,4.12,0.27,,33,-29,0,150,38.5,1688,0.35,0.02,2.95,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,31.62,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Lutjanus.Gibbus,,
608816,Cephalopholis fulva,Coney,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Cephalopholis,fulva,,false,1,6,17,3,1,33,1721,3,8816,,6,60,289,6535,8816,,,,,false,true,false,false,34,,,,4.05,0.44,,36,-30,0,150,33.62,408,0.14,0.01,3.02,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,50.93,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Cephalopholis.Fulva,,
