"TaxonKey","TaxonName","CommonName","TargetGrpNum","ISSCAAP","ClaCode","OrdCode","FamCode","GenCode","SpeCode"
601239,"Lagocephalus laevigatus","Smooth puffer",2,33,6,62,448,3142,1239
601240,"Sphoeroides nephelus","Southern puffer",16,33,6,62,448,4586,1240
601242,"Sphoeroides testudineus","Checkered puffer",17,33,6,62,448,4586,1242
601243,"Prionotus carolinus","Northern searobin",18,34,6,59,266,3789,1243
601244,"Prionotus evolans","Striped searobin",17,34,6,59,266,3789,1244
601247,"Dasyatis americana","Southern stingray",22,38,4,14,20,1943,1247
601248,"Dasyatis guttata","Longnose stingray",22,38,4,14,20,1943,1248
601250,"Aetobatus narinari","Spotted eagle ray",22,38,4,14,22,3987,1250
601251,"Myliobatis freminvillei","Bullnose eagle ray",22,38,4,65,22,9817,1251
601252,"Raja eglanteria","Clearnose skate",21,38,4,14,19,1309,1252
601253,"Leucoraja garmani","Rosette skate",21,38,4,14,19,3433,1253
601255,"Acanthurus mata","Elongate surgeonfish",17,33,6,60,412,9710,1255
601256,"Acanthurus dussumieri","Eyestripe surgeonfish",17,33,6,60,412,9710,1256
601258,"Acanthurus lineatus","Lined surgeonfish",16,33,6,60,412,9710,1258
601260,"Acanthurus triostegus","Convict surgeonfish",16,33,6,60,412,9710,1260
601261,"Acanthurus xanthopterus","Yellowfin surgeonfish",17,33,6,60,412,9710,1261
601262,"Ctenochaetus striatus","Striated surgeonfish",16,33,6,60,412,875,1262
601263,"Naso hexacanthus","Sleek unicornfish",17,33,6,60,412,9831,1263
601264,"Naso lituratus","Orangespine unicornfish",17,33,6,60,412,9831,1264
601265,"Naso unicornis","Bluespine unicornfish",17,33,6,60,412,9831,1265
601266,"Zebrasoma velifer","Sailfin tang",17,33,6,60,412,963,1266
601274,"Anguilla bicolor bicolor","Indonesian shortfin eel",6,22,6,26,49,9424,1274
601278,"Trachurus mediterraneus","Mediterranean horse mackerel",2,37,6,60,314,3831,1278
601279,"Trachurus picturatus","Blue jack mackerel",14,37,6,60,314,3831,1279
601288,"Trichiurus lepturus","Largehead hairtail",15,34,6,60,415,1874,1288
601290,"Ciliata mustela","Fivebeard rockling",4,32,6,44,505,4239,1290
601300,"Ariomma indicum","Indian driftfish",13,33,6,60,423,9438,1300
601303,"Atherinomorus lacunosus","Hardyhead silverside",16,37,6,49,218,2758,1303
601306,"Umbrina cirrosa","Shi drum",5,33,6,60,331,1644,1306
601307,"Hypoatherina temminckii","Samoan silverside",1,37,6,49,218,9309,1307
601309,"Aulostomus chinensis","Chinese trumpetfish",17,39,6,57,253,4704,1309
601311,"Odonus niger","Redtoothed triggerfish",17,33,6,62,445,4093,1311
601312,"Sufflamen fraenatum","Masked triggerfish",17,33,6,62,445,6556,1312
601314,"Platybelone argalus platyura","Keeled needlefish",2,37,6,51,207,4662,1314
601317,"Tylosurus acus melanotus","Keeljawed needle fish",3,37,6,51,207,1044,1317
601319,"Beryx decadactylus","Alfonsino",11,39,6,53,240,5307,1319
601320,"Beryx splendens","Splendid alfonsino",14,39,6,53,240,5307,1320
601321,"Bothus pantherinus","Leopard flounder",23,31,6,61,439,8354,1321
601322,"Bothus myriaster","Indo-Pacific oval flounder",18,31,6,61,439,8354,1322
601323,"Chascanopsetta lugubris","Pelican flounder",18,31,6,61,439,1266,1323
601327,"Mullus surmuletus","Surmullet",5,33,6,60,332,2801,1327
601329,"Myoxocephalus scorpius","Shorthorn sculpin",18,39,6,59,277,2965,1329
601334,"Osmerus eperlanus","European smelt",2,23,6,35,80,4952,1334
601336,"Pegusa lascaris","Sand sole",23,31,6,61,441,5118,1336
601338,"Paralichthys dentatus","Summer flounder",23,31,6,61,514,665,1338
601340,"Phycis blennoides","Greater forkbeard",15,32,6,44,506,9236,1340
601341,"Platichthys flesus","European flounder",23,31,6,61,440,559,1341
601342,"Pleuronectes platessa","European plaice",24,31,6,61,440,2193,1342
601343,"Pollachius virens","Saithe",6,32,6,44,183,1723,1343
601345,"Pomatoschistus minutus","Sand goby",18,33,6,60,405,5618,1345
601348,"Scophthalmus maximus","Turbot",24,31,6,61,515,5528,1348
601350,"Sardina pilchardus","European pilchard",1,35,6,28,43,7390,1350
601351,"Paralichthys olivaceus","Bastard halibut",24,31,6,61,514,665,1351
601352,"Sebastes viviparus","Norway redfish",5,33,6,59,573,2902,1352
601353,"Serranus cabrilla","Comber",11,33,6,60,289,5359,1353
601356,"Spondyliosoma cantharus","Black seabream",14,33,6,60,330,2226,1356
601357,"Sprattus sprattus","European sprat",1,35,6,28,43,3908,1357
601363,"Trachinus draco","Greater weever",5,39,6,60,377,7188,1363
601365,"Trachurus trachurus","Atlantic horse mackerel",2,37,6,60,314,3831,1365
601366,"Chelidonichthys lucerna","Tub gurnard",5,34,6,59,266,8565,1366
601367,"Trisopterus luscus","Pouting",14,32,6,44,183,4081,1367
601369,"Zeugopterus punctatus","Topknot",18,31,6,61,515,2189,1369
601370,"Zeus faber","John dory",14,34,6,55,249,4276,1370
601371,"Hippoglossus hippoglossus","Atlantic halibut",24,31,6,61,440,6785,1371
601376,"Pseudorhombus natalensis","Natal flounders",18,31,6,61,514,3700,1376
601380,"Lumpenus lampretaeformis","Snakeblenny",18,33,6,60,393,1457,1380
601381,"Melanogrammus aeglefinus","Haddock",5,32,6,44,183,5205,1381
601382,"Microstomus kitt","Lemon sole",23,31,6,61,440,842,1382
601383,"Molva dypterygia","Blue ling",6,32,6,44,505,5014,1383
601385,"Etelis coruscans","Deepwater longtail red snapper",12,33,6,60,323,9802,1385
601389,"Sarotherodon galilaeus","Mango tilapia",18,12,6,60,349,1934,1389
601391,"Etelis oculatus","Queen snapper",11,33,6,60,323,9802,1391
601393,"Hoplopagrus guentherii","Mexican barred snapper",17,33,6,60,323,5297,1393
601401,"Lutjanus agennes","African red snapper",18,33,6,60,323,1202,1401
601403,"Lutjanus analis","Mutton snapper",17,33,6,60,323,1202,1403
601404,"Lutjanus apodus","Schoolmaster snapper",17,33,6,60,323,1202,1404
601406,"Lutjanus erythropterus","Crimson snapper",17,33,6,60,323,1202,1406
601407,"Lutjanus argentimaculatus","Mangrove red snapper",18,33,6,60,323,1202,1407
601408,"Lutjanus argentiventris","Yellow snapper",17,33,6,60,323,1202,1408
601417,"Lutjanus bohar","Two-spot red snapper",17,33,6,60,323,1202,1417
601423,"Lutjanus campechanus","Northern red snapper",17,33,6,60,323,1202,1423
601427,"Lutjanus cyanopterus","Cubera snapper",18,33,6,60,323,1202,1427
601450,"Cyprinus carpio","Common carp",15,11,6,30,122,123,1450
601452,"Chirocentrus nudus","Whitefin wolf-herring",3,35,6,28,45,9307,1452
601453,"Dussumieria acuta","Rainbow sardine",1,35,6,28,683,7125,1453
601454,"Dussumieria elopsoides","Slender rainbow sardine",1,35,6,28,683,7125,1454
601455,"Etrumeus sadina","Red-eye round herring",1,35,6,28,683,224,1455
601456,"Etrumeus whiteheadi","Whiteheads round herring",1,35,6,28,683,224,1456
601457,"Spratelloides delicatulus","Delicate round herring",16,35,6,28,43,573,1457
601458,"Spratelloides gracilis","Silverstriped round herring",1,35,6,28,43,573,1458
601466,"Sprattus fuegensis","Falkland sprat",1,35,6,28,43,3908,1466
601470,"Clupeonella cultriventris","Caspian Sea sprat",1,35,6,28,43,8931,1470
601471,"Clupeonella engrauliformis","Anchovy sprat",1,35,6,28,43,8931,1471
601477,"Sardinops sagax","Pacific sardine",2,35,6,28,43,3529,1477
601478,"Harengula clupeola","False herring",1,35,6,28,43,6654,1478
601479,"Harengula humeralis","Redear herring",1,35,6,28,43,6654,1479
601480,"Harengula jaguana","Scaled herring",1,35,6,28,43,6654,1480
601481,"Harengula thrissina","Pacific flatiron herring",1,35,6,28,43,6654,1481
601484,"Opisthonema libertate","Pacific thread herring",1,35,6,28,43,5705,1484
601486,"Opisthonema oglinum","Atlantic thread herring",1,35,6,28,43,5705,1486
601494,"Herklotsichthys quadrimaculatus","Bluestripe herring",1,35,6,28,43,10430,1494
601501,"Amblygaster sirm","Spotted sardinella",1,35,6,28,43,223,1501
601502,"Sardinella albella","White sardinella",16,35,6,28,43,3475,1502
601505,"Sardinella brasiliensis","Brazilian sardinella",1,35,6,28,43,3475,1505
601507,"Sardinella fimbriata","Fringescale sardinella",1,35,6,28,43,3475,1507
601508,"Sardinella gibbosa","Goldstripe sardinella",1,35,6,28,43,3475,1508
601510,"Sardinella lemuru","Bali sardinella",1,35,6,28,43,3475,1510
601511,"Sardinella longiceps","Indian oil sardine",1,35,6,28,43,3475,1511
601517,"Sardinella sindensis","Sind sardinella",1,35,6,28,43,3475,1517
601519,"Sardinella zunasi","Japanese sardinella",1,35,6,28,43,3475,1519
601520,"Clupea pallasii pallasii","Pacific herring",2,35,6,28,43,1604,1520
601529,"Lile stolifera","Pacific piquitinga",1,35,6,28,43,6154,1529
601530,"Clupea bentincki","Araucanian herring",1,35,6,28,43,1604,1530
601536,"Pellonula leonensis","Smalltoothed pellonula",1,35,6,28,43,2405,1536
601574,"Alosa aestivalis","Blueback shad",2,24,6,28,43,4924,1574
601577,"Alosa caspia caspia","Caspian shad",1,24,6,28,43,4924,1577
601582,"Alosa mediocris","Hickory shad",2,24,6,28,43,4924,1582
601583,"Alosa pseudoharengus","Alewife",2,24,6,28,43,4924,1583
601584,"Alosa sapidissima","American shad",2,24,6,28,43,4924,1584
601587,"Brevoortia aurea","Brazilian menhaden",1,35,6,28,43,9068,1587
601588,"Brevoortia gunteri","Finescale menhaden",1,35,6,28,43,9068,1588
601589,"Brevoortia patronus","Gulf menhaden",2,35,6,28,43,9068,1589
601590,"Brevoortia pectinata","Argentine menhaden",2,35,6,28,43,9068,1590
601591,"Brevoortia smithi","Yellowfin menhaden",2,35,6,28,43,9068,1591
601592,"Brevoortia tyrannus","Atlantic menhaden",2,35,6,28,43,9068,1592
601593,"Ethmidium maculatum","Pacific menhaden",1,35,6,28,43,8960,1593
601594,"Ethmalosa fimbriata","Bonga shad",2,24,6,28,43,6793,1594
601595,"Hilsa kelee","Kelee shad",1,24,6,28,43,8597,1595
601596,"Tenualosa ilisha","Hilsa shad",2,24,6,28,43,2322,1596
601600,"Tenualosa toli","Toli shad",2,24,6,28,43,2322,1600
601604,"Dorosoma cepedianum","American gizzard shad",2,24,6,28,43,3494,1604
601606,"Dorosoma petenense","Threadfin shad",1,35,6,28,43,3494,1606
601608,"Clupanodon thrissa","Chinese gizzard shad",1,35,6,28,43,739,1608
601609,"Konosirus punctatus","Dotted gizzard shad",1,24,6,28,43,9824,1609
601616,"Nematalosa nasus","Blochs gizzard shad",1,24,6,28,43,2107,1616
601619,"Anodontostoma chacunda","Chacunda gizzard shad",1,24,6,28,43,3877,1619
601625,"Ilisha africana","West African ilisha",2,35,6,28,620,2181,1625
601627,"Ilisha elongata","Elongate ilisha",2,35,6,28,620,2181,1627
601641,"Pellona ditchela","Indian pellona",1,35,6,28,620,4206,1641
601643,"Pellona harroweri","American coastal pellona",1,35,6,28,620,4206,1643
601655,"Odontognathus mucronatus","Guiana longfin herring",1,35,6,28,43,544,1655
601659,"Engraulis anchoita","Argentine anchovy",1,35,6,28,454,498,1659
601661,"Engraulis capensis","Southern African anchovy",1,35,6,28,454,498,1661
601662,"Engraulis eurystole","Silver anchovy",1,35,6,28,454,498,1662
601663,"Engraulis japonicus","Japanese anchovy",1,35,6,28,454,498,1663
601664,"Engraulis mordax","Californian anchovy",1,35,6,28,454,498,1664
601684,"Anchoa choerostoma","Bermuda anchovy",1,35,6,28,454,5863,1684
601692,"Anthias anthias","Swallowtail seaperch",16,33,6,60,289,731,1692
601696,"Atherina boyeri","Bigscale sand smelt",4,37,6,49,218,164,1696
601706,"Chromis chromis","Damselfish",16,39,6,60,350,2049,1706
601707,"Sciaena umbra","Brown meagre",5,33,6,60,331,5168,1707
601722,"Lepidotrigla cavillone","Largescaled gurnard",4,34,6,59,266,9693,1722
601729,"Muraena helena","Mediterranean moray",18,33,6,26,56,2155,1729
601730,"Gymnothorax unicolor","Brown moray",5,33,6,26,56,3758,1730
601732,"Mola mola","Ocean sunfish",3,39,6,62,450,1161,1732
601733,"Molva macrophthalma","Spanish ling",5,32,6,44,505,5014,1733
601734,"Mora moro","Common mora",8,32,6,44,180,832,1734
601735,"Liza aurata","Golden grey mullet",2,33,6,63,359,9885,1735
601736,"Liza saliens","Leaping mullet",5,33,6,63,359,9885,1736
601747,"Phycis phycis","Forkbeard",14,32,6,44,506,9236,1747
601749,"Diplodus puntazzo","Sharpsnout seabream",14,33,6,60,330,6472,1749
601751,"Remora remora","Shark sucker",17,37,6,60,313,847,1751
601752,"Diplodus annularis","Annular seabream",13,33,6,60,330,6472,1752
601753,"Diplodus sargus sargus","White seabream",5,33,6,60,330,6472,1753
601754,"Diplodus vulgaris","Common twobanded seabream",14,33,6,60,330,6472,1754
601756,"Pagrus pagrus","Red porgy",14,33,6,60,330,480,1756
601758,"Scorpaena porcus","Black scorpionfish",4,34,6,59,264,4531,1758
601759,"Scorpaena scrofa","Red scorpionfish",5,34,6,59,264,4531,1759
601760,"Scorpaena notata","Small red scorpionfish",18,34,6,59,264,4531,1760
601761,"Serranus scriba","Painted comber",5,33,6,60,289,5359,1761
601765,"Sphyraena sphyraena","European barracuda",3,39,6,60,360,997,1765
601766,"Spicara smaris","Picarel",4,39,6,60,461,3883,1766
601772,"Tetragonurus cuvieri","Smalleye squaretail",18,37,6,60,424,3377,1772
601773,"Trachinotus ovatus","Pompano",2,37,6,60,314,2819,1773
601777,"Trachipterus trachypterus","Mediterranean dealfish",9,39,6,41,225,3623,1777
601779,"Uranoscopus scaber","Stargazer",5,39,6,60,378,1955,1779
601800,"Acanthurus monroviae","Monrovia doctorfish",5,33,6,60,412,9710,1800
601807,"Callionymus maculatus","Spotted dragonet",18,33,6,60,435,2313,1807
601823,"Tetrapturus belone","Mediterranean spearfish",3,36,6,60,419,4881,1823
601825,"Macruronus novaezelandiae","Blue grenadier",6,32,6,44,184,8364,1825
601826,"Merluccius paradoxus","Deepwater Cape hake",12,32,6,44,184,1339,1826
601827,"Merluccius angustimanus","Panama hake",5,32,6,44,184,1339,1827
601828,"Merluccius capensis","Shallow-water Cape hake",12,32,6,44,184,1339,1828
601829,"Steindachneria argentea","Luminous hake",18,32,6,44,184,5640,1829
601832,"Gnathodentex aureolineatus","Striped large-eye bream",17,33,6,60,328,8208,1832
601833,"Gymnocranius griseus","Grey largeeye bream",17,33,6,60,328,3438,1833
601834,"Gymnocranius grandoculis","Bluelined largeeye bream",17,33,6,60,328,3438,1834
601837,"Gymnocranius euanus","Japanese largeeye bream",17,33,6,60,328,3438,1837
601839,"Gymnocranius microdon","Bluespotted largeeye bream",17,33,6,60,328,3438,1839
601842,"Lethrinus erythropterus","Longfin emperor",17,33,6,60,328,4481,1842
601843,"Lethrinus mahsena","Sky emperor",17,33,6,60,328,4481,1843
601844,"Lethrinus borbonicus","Snubnose emperor",17,33,6,60,328,4481,1844
601845,"Lethrinus microdon","Smalltooth emperor",17,33,6,60,328,4481,1845
601846,"Lethrinus nebulosus","Spangled emperor",5,33,6,60,328,4481,1846
601847,"Lethrinus obsoletus","Orangestriped emperor",5,33,6,60,328,4481,1847
601848,"Lethrinus rubrioperculatus","Spotcheek emperor",17,33,6,60,328,4481,1848
601849,"Lethrinus semicinctus","Blackblotch emperor",16,33,6,60,328,4481,1849
601850,"Lethrinus variegatus","Slender emperor",16,33,6,60,328,4481,1850
601851,"Lethrinus harak","Thumbprint emperor",17,33,6,60,328,4481,1851
601852,"Lethrinus xanthochilus","Yellowlip emperor",17,33,6,60,328,4481,1852
601853,"Lethrinus amboinensis","Ambon emperor",17,33,6,60,328,4481,1853
601854,"Lethrinus atkinsoni","Pacific yellowtail emperor",17,33,6,60,328,4481,1854
601858,"Lethrinus miniatus","Trumpet emperor",17,33,6,60,328,4481,1858
601862,"Lethrinus erythracanthus","Orangespotted emperor",17,33,6,60,328,4481,1862
601863,"Lethrinus lentjan","Pink ear emperor",5,33,6,60,328,4481,1863
601864,"Lethrinus olivaceus","Longface emperor",5,33,6,60,328,4481,1864
601866,"Lethrinus ornatus","Ornate emperor",17,33,6,60,328,4481,1866
601867,"Lethrinus atlanticus","Atlantic emperor",17,33,6,60,328,4481,1867
601869,"Monotaxis grandoculis","Humpnose bigeye bream",17,33,6,60,328,3261,1869
601870,"Wattsia mossambica","Mozambique largeeye bream",5,33,6,60,328,6583,1870
601872,"Arctogadus glacialis","Arctic cod",18,32,6,44,183,7981,1872
601873,"Ciliata septentrionalis","Northern rockling",18,32,6,44,505,4239,1873
601874,"Enchelyopus cimbrius","Fourbeard rockling",5,32,6,44,505,6020,1874
601879,"Microgadus proximus","Pacific tomcod",5,32,6,44,183,9967,1879
601880,"Phycis chesteri","Longfin hake",14,32,6,44,506,9236,1880
601883,"Urophycis regia","Spotted codling",18,32,6,44,506,1755,1883
601885,"Urophycis earllii","Carolina hake",18,32,6,44,506,1755,1885
601886,"Pterocaesio trilineata","Three-stripe fusilier",16,39,6,60,459,288,1886
601888,"Alectis alexandrina","Alexandria pompano",2,37,6,60,314,2433,1888
601889,"Alepes djedaba","Shrimp scad",17,37,6,60,314,1495,1889
601893,"Atule mate","Yellowtail scad",1,37,6,60,314,5254,1893
601894,"Campogramma glaycos","Vadigo",14,37,6,60,314,7239,1894
601895,"Caranx ignobilis","Giant trevally",18,37,6,60,314,3864,1895
601897,"Caranx senegallus","Senegal jack",14,37,6,60,314,3864,1897
601899,"Caranx rhonchus","False scad",14,37,6,60,314,3864,1899
601906,"Caranx melampygus","Bluefin trevally",18,37,6,60,314,3864,1906
601907,"Carangoides hedlandensis","Bumpnose trevally",4,37,6,60,314,6620,1907
601909,"Carangoides orthogrammus","Island trevally",2,37,6,60,314,6620,1909
601910,"Carangoides plagiotaenia","Barcheek trevally",17,37,6,60,314,6620,1910
601912,"Carangoides talamparoides","Imposter trevally",2,37,6,60,314,6620,1912
601913,"Carangoides bartholomaei","Yellow jack",17,37,6,60,314,6620,1913
601916,"Carangoides armatus","Longfin trevally",17,37,6,60,314,6620,1916
601917,"Caranx sexfasciatus","Bigeye trevally",18,37,6,60,314,3864,1917
601918,"Caranx ruber","Bar jack",17,37,6,60,314,3864,1918
601921,"Carangoides ferdau","Blue trevally",2,37,6,60,314,6620,1921
601923,"Carangoides bajad","Orangespotted trevally",17,37,6,60,314,6620,1923
601924,"Carangoides coeruleopinnatus","Coastal trevally",17,37,6,60,314,6620,1924
601926,"Carangoides fulvoguttatus","Yellowspotted trevally",18,37,6,60,314,6620,1926
601931,"Ulua aurochs","Silvermouth trevally",2,37,6,60,314,3770,1931
601933,"Caranx crysos","Blue runner",2,37,6,60,314,3864,1933
601935,"Caranx latus","Horseeye jack",3,37,6,60,314,3864,1935
601936,"Caranx lugubris","Black jack",3,37,6,60,314,3864,1936
601937,"Chloroscombrus orqueta","Pacific bumper",4,37,6,60,314,4797,1937
601938,"Decapterus macrosoma","Shortfin scad",2,37,6,60,314,10590,1938
601939,"Decapterus maruadsi","Japanese scad",1,37,6,60,314,10590,1939
601940,"Decapterus kurroides","Redtail scad",17,37,6,60,314,10590,1940
601946,"Oligoplites refulgens","Shortjaw leatherjacket",1,37,6,60,314,4180,1946
601947,"Parastromateus niger","Black pomfret",14,37,6,60,314,3802,1947
601950,"Scomberoides commersonnianus","Talang queenfish",18,37,6,60,314,7487,1950
601951,"Scomberoides lysan","Doublespotted queenfish",17,37,6,60,314,7487,1951
601953,"Scomberoides tol","Needlescaled queenfish",2,37,6,60,314,7487,1953
601954,"Selar boops","Oxeye scad",1,37,6,60,314,3942,1954
601956,"Selene brevoortii","Hairfin lookdown",14,37,6,60,314,3554,1956
601962,"Seriolina nigrofasciata","Blackbanded trevally",17,37,6,60,314,1959,1962
601963,"Trachinotus blochii","Snubnose pompano",18,37,6,60,314,2819,1963
601964,"Trachinotus mookalee","Indian pompano",5,37,6,60,314,2819,1964
601978,"Trachinotus baillonii","Smallspotted dart",2,37,6,60,314,2819,1978
601980,"Trachurus longimanus","Crozet scad",4,37,6,60,314,3831,1980
601983,"Uraspis helvola","Whitetongue jack",14,37,6,60,314,9265,1983
601984,"Uraspis uraspis","Whitemouth jack",1,37,6,60,314,9265,1984
602005,"Antimora rostrata","Blue antimora",8,32,6,44,180,671,2005
602012,"Halargyreus johnsonii","Slender codling",8,32,6,44,180,5134,2012
602014,"Laemonema longipes","Longfin codling",14,32,6,44,180,6183,2014
602020,"Pseudophycis bachus","Red codling",5,32,6,44,180,7255,2020
602023,"Tripterophycis gilchristi","Grenadier cod",14,32,6,44,180,10096,2023
602058,"Dipturus batis","Blue skate",22,38,4,14,19,3644,2058
602059,"Raja clavata","Thornback ray",22,38,4,14,19,1309,2059
602060,"Dasyatis pastinaca","Common stingray",22,38,4,14,20,1943,2060
602061,"Manta birostris","Giant manta",22,38,4,14,22,5233,2061
